SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,,,,,,,
DNK.1.0.0.0.UVGD,DNK,1,0,0,0,UVGD,Denmark,01 Gross domestic product,Gross domestic product at current prices ,Mrd DKK,43.938,48.754,54.935,58.477,66.844,75.086,82.414,90.846,101.292,115.612,128.066,141.74,161.437,185.83,207.993,232.255,269.024,298.429,332.641,370.338,399.085,437.804,500.646,551.728,609.682,661.771,709.975,746.848,777.759,821.025,855.374,890.268,923.321,927.919,992.368,1035.595,1087.147,1144.173,1185.218,1240.98,1325.983,1372.277,1411.479,1438.893,1509.674,1590.079,1685.241,1743.144,1809.721,1729.529,1812.896,1848.531,1892.938,1935.555,1980.261,2030.206,2101.52,2189.589,2243.542,2303.637,2326.592,2567.52,2844.228,2804.742,2916.193,3056.478,3169.473,,,,,,,
DEU.1.0.0.0.UVGD,DEU,1,0,0,0,UVGD,Germany,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-DEM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1591.61,1709.89,1757.34,1838.02,1899.93,1928.56,1967.18,2022.31,2077.24,2129.66,2195.53,2223.36,2240.81,2293.04,2325.71,2426.18,2542.22,2589.68,2494.87,2616.06,2747.81,2800.38,2867.28,2985.17,3085.65,3196.11,3331.11,3431.13,3534.88,3449.62,3676.46,3953.85,4185.55,4304.177,4436.645,4596.651,,,,,,,
D_W.1.0.0.0.UVGD,D_W,1,0,0,0,UVGD,West Germany,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-DEM,161.643,177.128,192.651,204.18,224.37,245.19,260.707,263.975,284.763,318.762,360.6,400.24,436.37,486.02,526.02,551.01,597.4,636.54,678.94,737.37,788.52,825.79,860.21,898.27,942,984.41,1037.13,1065.13,1123.29,1200.66,1306.68,1415.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
EST.1.0.0.0.UVGD,EST,1,0,0,0,UVGD,Estonia,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-EEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51655,2.08336,2.86164,3.67997,4.573,5.10043,5.40689,6.17164,6.98212,7.82486,8.74671,9.77962,11.34544,13.57116,16.40216,16.61892,14.13254,14.74177,16.74186,18.08656,19.16323,20.36558,21.01088,22.18896,24.31612,26.43847,28.47206,27.85929,31.45624,36.44281,38.18778,39.75557,41.80994,44.32442,,,,,,,
IRL.1.0.0.0.UVGD,IRL,1,0,0,0,UVGD,Ireland,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-IEP,0.9139,0.9839,1.0651,1.1455,1.3037,1.3881,1.4627,1.5976,1.8026,2.0821,2.3454,2.6826,3.239,3.91,4.3247,5.4893,6.7328,8.2495,9.7823,11.4722,13.5679,16.4664,19.4029,21.4547,23.8136,25.8463,27.4125,29.3215,31.6075,35.2891,37.8519,39.2774,41.732,45.0738,48.4759,54.7587,60.1476,69.4007,80.4308,92.7905,108.4953,122.0892,135.9979,145.5769,156.26,170.3068,184.9162,197.0694,187.283,169.5197,167.4458,173.3801,176.8936,183.1927,200.8183,272.5443,276.2059,308.5228,334.8658,363.6749,382.2072,449.2166,520.9353,509.9518,523.8684,556.2096,586.022,,,,,,,
GRC.1.0.0.0.UVGD,GRC,1,0,0,0,UVGD,Greece,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-GRD,0.3772,0.4315,0.4532,0.5125,0.5798,0.6684,0.7461,0.8055,0.8763,1.0087,1.1406,1.2663,1.4657,1.9149,2.2,2.6471,3.2927,3.8564,4.7055,5.8394,7.011,8.3928,10.556,12.5949,15.6642,19.1122,22.8386,25.7276,31.3059,37.2062,44.9056,55.4589,64.1118,72.1885,81.8658,91.7692,100.6641,111.1933,121.0862,128.668,136.1612,147.4387,158.9023,174.096,188.9052,194.7734,214.2989,229.2828,238.7354,234.3226,223.5905,203.475,185.8992,178.1139,176.0718,175.3629,174.4482,177.3785,180.6157,185.1812,167.5395,184.5746,207.8542,225.1969,237.9872,249.468,260.6538,,,,,,,
ESP.1.0.0.0.UVGD,ESP,1,0,0,0,UVGD,Spain,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-ESP,4.555,5.188,5.995,7.075,7.988,9.266,10.749,12.172,13.742,15.735,17.378,19.612,23.018,27.75,33.984,39.9,48.016,60.925,74.571,87.232,100.229,112.457,129.325,147.256,166.168,184.64,211.386,236.373,263.159,294.89,328.459,360.184,387.927,401.342,426.852,460.259,488.946,518.971,555.559,595.242,647.569,700.958,749.744,802.683,860.059,928.122,1004.976,1077.541,1112.432,1072.99,1077.145,1068.69,1035.964,1025.652,1038.949,1087.112,1122.967,1170.024,1212.276,1253.71,1129.214,1235.474,1373.629,1498.324,1589.85,1666.946,1735.332,,,,,,,
FRA.1.0.0.0.UVGD,FRA,1,0,0,0,UVGD,France,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-FRF,46.373,50.276,56.346,63.167,70.059,75.67,82.011,88.664,96.722,111.261,124.462,138.813,154.948,177.73,207.308,233.556,269.931,303.79,345.186,394.491,447.416,504.71,579.251,642.945,699.502,749.583,807.707,848.788,917.933,988.884,1043.975,1082.833,1121.458,1134.839,1172.96,1213.802,1246.974,1289.669,1346.318,1395.148,1473.517,1530.071,1578.33,1622.313,1696.108,1762.048,1846.021,1937.876,1990,1935.84,1996.075,2062.141,2088.287,2120.352,2153.733,2201.402,2231.819,2291.681,2355.363,2432.207,2318.276,2508.102,2655.435,2822.455,2917.936,2990.123,3081.944,,,,,,,
HRV.1.0.0.0.UVGD,HRV,1,0,0,0,UVGD,Croatia,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-HRK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03828,0.05511,0.34233,4.98332,12.01579,15.71612,17.31565,19.6504,21.73635,22.30908,23.96537,25.75579,28.29709,31.15746,33.63316,36.18128,39.49522,43.26763,46.55886,44.68144,44.49099,45.18948,44.79448,45.06616,44.87179,45.97134,47.56966,49.73551,52.21687,54.90629,50.74711,58.34684,67.61507,78.04848,86.23754,91.91648,96.48556,,,,,,,
ITA.1.0.0.0.UVGD,ITA,1,0,0,0,UVGD,Italy,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-ITL,12.711,14.341,16.162,18.629,20.546,22.208,24.264,26.942,29.286,32.387,36.579,39.949,43.802,52.817,66.796,76.539,96.11,116.797,137.52,168.295,210.196,251.953,297.489,346.71,396.622,445.441,493.388,540.465,601.286,660.714,730.881,798.633,840.907,866.804,917.028,990.521,1047.745,1095.092,1141.257,1177.55,1244.744,1308.623,1355.522,1399.386,1457.356,1499.073,1559.864,1621.715,1643.719,1584.107,1617.945,1657.362,1632.899,1621.261,1635.871,1663.278,1704.857,1744.493,1777.744,1804.067,1670.012,1842.507,1997.055,2128.001,2176.571,2240.943,2308.816,,,,,,,
CYP.1.0.0.0.UVGD,CYP,1,0,0,0,UVGD,Cyprus,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-CYP,0.17554,0.19241,0.21617,0.22556,0.20678,0.26025,0.28344,0.32387,0.35147,0.40417,0.43426,0.50114,0.56898,0.63223,0.58374,0.49252,0.63989,0.81084,0.97067,1.20696,1.45724,1.67878,1.96414,2.17839,2.56302,2.84051,3.06569,3.41333,3.81827,4.32382,4.89779,5.12584,5.94645,6.2962,7.02022,7.67832,7.9795,8.37344,9.05978,9.73156,10.59498,11.41689,11.87704,12.84529,13.85644,14.82231,15.99999,17.51155,19.00954,18.67545,19.46113,19.85808,19.49537,18.04035,17.4828,17.94415,19.01382,20.31244,21.80779,23.40085,22.37364,25.68008,29.41572,31.33999,33.60546,35.37027,37.06393,,,,,,,
LVA.1.0.0.0.UVGD,LVA,1,0,0,0,UVGD,Latvia,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-LVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10541,0.24196,1.69586,2.47658,3.44821,3.93248,4.54446,5.24848,5.85337,6.09812,6.69796,7.31774,8.13545,9.14277,10.62887,13.10262,16.29481,21.50933,23.35189,18.48249,17.71964,19.11726,21.10433,21.95619,22.79051,23.74426,24.49817,26.01713,28.15344,29.567,29.22434,32.2853,36.10366,39.07248,40.03837,41.58412,43.32685,,,,,,,
LTU.1.0.0.0.UVGD,LTU,1,0,0,0,UVGD,Lithuania,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-LTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04098,0.12674,1.04091,3.54211,5.16642,7.81427,9.76639,11.77994,13.07849,12.7691,13.38148,14.20409,15.20636,16.67435,18.3128,20.98598,23.99959,29.03406,32.6831,26.97346,27.66343,31.06644,33.24043,34.87403,36.41013,37.44071,38.8207,42.27455,45.9474,49.23923,50.26461,56.67966,67.45546,73.79283,78.11773,83.23215,87.6179,,,,,,,
LUX.1.0.0.0.UVGD,LUX,1,0,0,0,UVGD,Luxembourg,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-LUF,0.85689,0.85722,0.90268,0.96308,1.09943,1.15198,1.2105,1.21831,1.33293,1.5435,1.80667,1.83976,2.07468,2.52134,3.07373,2.84718,3.27596,3.36638,3.6833,4.00923,4.3632,4.6508,5.21192,5.73372,6.35681,6.7372,7.40363,7.701,8.58466,9.80479,10.58595,11.71066,12.3684,13.65773,14.68187,15.23944,16.03715,17.34921,18.13102,20.54776,22.98603,23.87989,25.01109,26.22729,28.18939,30.28099,34.17505,37.6419,40.00956,39.05074,42.40272,44.32347,46.52624,49.09449,51.79132,54.1423,56.20807,58.16878,60.12116,62.43153,64.52427,72.36086,77.529,79.30962,83.4252,87.89763,92.43033,,,,,,,
HUN.1.0.0.0.UVGD,HUN,1,0,0,0,UVGD,Hungary,01 Gross domestic product,Gross domestic product at current prices ,Mrd HUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.81,376.32,407.82,447.46,468.21,503.47,551.66,607.04,656.79,711.66,752.02,813.45,884.38,934.86,1020.6,1078.17,1135.64,1279.16,1502.37,1796.92,2179.19,2605.79,3069.28,3700.92,4552.61,5855.58,7149.02,8853.54,10459.46,11658.14,13340.29,15413.05,17440.96,19108.79,21088.68,22572.43,24321.95,25730.26,27233.19,26467.8,27427.57,28492.07,28919.19,30343.34,32826.77,34984.76,36311.88,39335.93,43553.98,47940.5,48807.77,55556.99,66165.63,75086.6,80951.07,85779.83,91340.91,,,,,,,
MLT.1.0.0.0.UVGD,MLT,1,0,0,0,UVGD,Malta,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-MTL,0.1281,0.13316,0.12944,0.12837,0.13103,0.14035,0.1566,0.16965,0.18989,0.21839,0.25248,0.26073,0.27219,0.30814,0.35049,0.44157,0.54251,0.63865,0.73933,0.8677,1.044,1.16252,1.2299,1.21872,1.22804,1.26772,1.36333,1.46267,1.61528,1.78466,1.95671,2.1488,2.32954,2.50339,2.73907,3.05063,3.20955,3.40476,3.62862,3.82067,4.12003,4.26755,4.49996,4.76117,4.9007,5.14093,5.38057,5.77819,6.23652,6.28765,6.86198,7.03281,7.47946,8.12938,8.94846,10.22141,10.86434,12.53573,13.67858,14.59416,14.34597,16.67193,18.24226,20.65042,22.24278,23.7811,25.32148,,,,,,,
NLD.1.0.0.0.UVGD,NLD,1,0,0,0,UVGD,Netherlands,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-NLG,23.032,24.317,26.178,28.401,33.419,37.324,40.642,44.588,49.44,55.993,62.785,71.253,79.792,91.272,106.585,115.216,131.173,141.667,153.248,163.794,176.325,186.123,192.312,199.02,209.845,217.123,223.647,225.578,235.253,248.963,263.424,278.26,290.071,298.411,313.585,330.032,345.3,369.66,394.839,420.143,452.191,482.941,502.901,514.901,531.573,553.122,587.444,622.775,651.299,630.173,643.022,656.013,658.232,665.567,678.627,699.175,720.175,750.861,787.273,829.767,816.463,891.55,993.82,1067.599,1130.755,1182.77,1228.047,,,,,,,
AUT.1.0.0.0.UVGD,AUT,1,0,0,0,UVGD,Austria,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-ATS,12.5384,13.9117,14.7892,15.94,17.4525,18.9735,20.6701,21.9833,23.6182,25.7866,28.9333,32.3002,36.9125,41.8328,47.6136,50.504,55.7876,61.6691,65.2273,71.5487,76.8496,81.893,88.0139,93.778,98.4703,103.9213,109.4502,113.6391,119.1768,127.48,137.0099,146.8868,155.1792,160.2977,168.2928,175.917,181.5419,187.7787,195.2745,203.0649,212.4068,219.3733,225.0879,230.5419,240.5417,252.3549,265.9337,282.2082,291.8462,286.2741,294.0506,308.167,316.5894,321.1917,330.1135,342.0835,355.6656,367.2949,383.2343,395.7068,380.3179,406.2321,448.0075,473.2267,490.1911,506.381,523.2568,,,,,,,
POL.1.0.0.0.UVGD,POL,1,0,0,0,UVGD,Poland,01 Gross domestic product,Gross domestic product at current prices ,Mrd PLN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264,0.289,0.583,0.728,0.901,1.098,1.361,1.78,3.114,12.436,62.988,90.931,129.224,175.133,253.063,346.381,433.568,524.339,609.176,677.203,751.669,785.305,814.76,850.001,937.339,993.293,1073.375,1189.43,1290.419,1375.644,1441.65,1563.935,1622.242,1637.768,1710.185,1809.564,1865.96,1996.836,2147.587,2313.929,2362.909,2661.518,3100.85,3401.61,3640.484,3947.155,4191.411,,,,,,,
PRT.1.0.0.0.UVGD,PRT,1,0,0,0,UVGD,Portugal,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-PTE,0.4979,0.5183,0.5818,0.6011,0.6525,0.7591,0.8102,0.9076,0.9815,1.0531,1.1881,1.375,1.6222,1.918,2.27,2.6283,3.144,4.0408,4.9982,6.3551,8.2596,9.9236,11.9997,15.3315,18.8269,23.112,28.2451,33.28,39.7247,46.9312,56.3507,64.6159,72.6444,75.9728,82.3713,89.0286,94.3516,102.331,111.3534,119.6033,128.4145,135.775,142.5543,146.0679,152.2484,158.5527,166.2605,175.4834,179.1028,175.4164,179.8604,176.318,168.5388,170.6757,173.1867,179.3927,186.3808,195.5091,204.9977,214.4899,201.0327,216.4938,243.9571,267.3843,282.1781,294.6753,307.5225,,,,,,,
ROM.1.0.0.0.UVGD,ROM,1,0,0,0,UVGD,Romania,01 Gross domestic product,Gross domestic product at current prices ,Mrd RON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065,0.066,0.077,0.081,0.086,0.086,0.088,0.089,0.09,0.084,0.091,0.233,0.636,2.114,5.251,7.611,11.388,25.5,37.008,55.126,80.873,117.391,152.272,191.918,244.688,286.862,342.763,425.691,539.831,530.92,540.448,587.235,621.215,631.634,668.905,712.549,752.129,851.621,959.66,1066.589,1069.629,1192.285,1389.45,1604.554,1774.253,1924.87,2084.836,,,,,,,
SVN.1.0.0.0.UVGD,SVN,1,0,0,0,UVGD,Slovenia,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-SIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87642,1.55634,4.53424,6.39223,8.25365,10.56833,12.12665,13.81239,15.29105,17.14943,18.73192,20.93756,23.27263,25.37634,27.42088,28.90574,31.29444,34.93691,37.74205,35.83035,36.05078,36.78221,35.93358,36.04127,37.27093,38.49389,40.01316,42.62548,45.46244,48.15645,46.7387,52.02265,56.90877,63.95124,66.77223,71.01236,74.90713,,,,,,,
SVK.1.0.0.0.UVGD,SVK,1,0,0,0,UVGD,Slovakia,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-SKK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6577,11.1064,11.5441,14.2909,17.2189,20.0277,22.2481,24.5785,26.7957,28.6141,31.632,34.3073,37.2723,41.2109,45.9968,50.2759,56.3491,63.1807,68.5566,64.0551,68.7267,71.6295,73.7276,74.6427,76.5623,80.3763,81.6216,84.9604,90.2759,94.5475,94.3206,101.96,110.0886,122.9189,131.2562,139.4187,146.9013,,,,,,,
FIN.1.0.0.0.UVGD,FIN,1,0,0,0,UVGD,Finland,01 Gross domestic product,Gross domestic product at current prices ,Mrd EURO-FIM,2.8357,3.2144,3.4418,3.7378,4.2159,4.6624,4.9986,5.4829,6.2859,7.1749,8.0076,8.7999,10.2622,12.4909,15.7414,18.1275,20.5841,22.5922,25.0269,29.028,33.6246,38.0303,42.7617,47.706,53.4085,58.1889,62.6326,67.6507,76.649,85.8082,90.8713,86.8152,84.7003,85.6254,90.6615,98.454,101.977,110.764,120.431,126.888,136.386,144.613,148.44,151.714,158.741,164.666,172.861,187.059,194.253,181.735,188.147,197.655,200.378,203.497,205.855,210.192,215.717,224.706,231.905,238.518,236.387,248.764,266.124,273.32,276.3755,286.5658,296.9176,,,,,,,
SWE.1.0.0.0.UVGD,SWE,1,0,0,0,UVGD,Sweden,01 Gross domestic product,Gross domestic product at current prices ,Mrd SEK,81.325,88.302,95.722,103.587,115.46,127.114,138.384,150.282,159.399,172.929,193.437,209.311,229.149,255.217,288.789,338.822,383.567,417.572,465.101,521.336,591.257,646.113,707.716,794.016,892.302,970.956,1061.574,1148.705,1255.939,1389.62,1532.597,1643.481,1646.131,1655.117,1764.662,1904.968,1957.833,2048.077,2153.545,2266.545,2408.79,2504.799,2603.441,2701.423,2825.999,2927.141,3117.514,3312.151,3391.889,3324.151,3551.531,3704.835,3724.512,3804.994,3963.683,4231.745,4402.732,4582.907,4792.294,5033.443,5020.978,5464.876,5865.211,6206.525,6369.187,6575.75,6839.978,,,,,,,
GBR.1.0.0.0.UVGD,GBR,1,0,0,0,UVGD,United Kingdom,01 Gross domestic product,Gross domestic product at current prices ,Mrd GBP,26.215,27.94,29.267,31.145,34.067,36.859,39.436,41.733,45.873,49.864,56.154,62.932,70.623,81.847,92.749,115.226,137,159.783,186.184,221.047,260.111,290.061,319.531,351.486,378.208,415.144,447.407,496.998,556.57,615.59,670.093,706.69,731.848,770.498,810.895,851.659,908.843,953.405,998.501,1043.248,1100.752,1146.135,1191.439,1258.334,1322.637,1398.749,1472.038,1544.637,1593.6,1548.802,1608.553,1662.59,1713.715,1781.361,1862.514,1916.451,1991.645,2082.482,2152.304,2233.921,2103.486,2285.4,2526.428,2720.029,2819.465,2916.678,3013.118,,,,,,,
