SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,,,,,,,
DNK.1.0.0.0.UVGN,DNK,1,0,0,0,UVGN,Denmark,01 Gross national income,Gross national income at current prices ,Mrd DKK,44.332,49.116,55.368,58.893,67.322,75.607,83.02,91.407,101.713,116.165,128.459,142.002,161.939,188.168,209.212,233.795,271.309,301.894,336.462,370.768,398.09,433.774,491.858,543.134,596.349,646.048,695.323,732.8,759.859,799.775,830.482,862.986,896.667,906.486,970.94,1016.894,1065.835,1123.441,1168.348,1227.903,1295.778,1352.047,1393.931,1426.032,1511.525,1602.862,1705.616,1751.753,1829.811,1746.698,1842.517,1887.476,1935.73,1996.656,2052.172,2092.826,2154.289,2237.714,2306.332,2370.612,2401.861,2668.886,2934.55,2884.538,2995.62,3135.284,3247.672,,,,,,,
DEU.1.0.0.0.UVGN,DEU,1,0,0,0,UVGN,Germany,01 Gross national income,Gross national income at current prices ,Mrd EURO-DEM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1607.202,1724.945,1768.693,1839.157,1897.361,1928.789,1963.34,2010.691,2062.143,2116.99,2179.581,2199.958,2217.669,2306.735,2344.571,2466.685,2578.685,2614.174,2550.571,2668.277,2818.141,2867.677,2934.276,3047.464,3146.186,3287.427,3415.519,3565.887,3665.509,3536.803,3800.751,4097.149,4332.217,4463.952,4600.708,4765.698,,,,,,,
D_W.1.0.0.0.UVGN,D_W,1,0,0,0,UVGN,West Germany,01 Gross national income,Gross national income at current prices ,Mrd EURO-DEM,162.168,177.368,192.942,204.503,224.573,245.232,260.86,264.232,285.64,319.947,361.64,400.84,436.62,486.23,526.25,552.02,598.99,637.22,682.1,738.61,789.98,825.9,859.56,900.4,947.93,990.68,1041.19,1067.75,1131.66,1211.11,1317.94,1417.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
EST.1.0.0.0.UVGN,EST,1,0,0,0,UVGN,Estonia,01 Gross national income,Gross national income at current prices ,Mrd EURO-EEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50369,2.05764,2.86204,3.67817,4.4406,5.02343,5.30869,5.94504,6.66612,7.47686,8.28441,9.31142,10.92464,12.90206,15.34006,15.75022,13.70194,13.94927,15.89006,17.34346,18.70513,19.81308,20.56518,21.72626,23.75342,25.90267,27.92046,27.46359,30.76114,35.58191,36.99258,38.53808,40.55141,43.02894,,,,,,,
IRL.1.0.0.0.UVGN,IRL,1,0,0,0,UVGN,Ireland,01 Gross national income,Gross national income at current prices ,Mrd EURO-IEP,0.993,1.0702,1.1566,1.2416,1.4104,1.5106,1.5861,1.7312,1.9594,2.2505,2.5297,2.8844,3.4789,4.1639,4.6138,5.8255,7.0822,8.5795,10.0218,11.7295,13.8366,16.6858,19.1535,20.9379,22.7447,24.4011,25.9799,27.8549,29.4613,32.5035,35.2329,36.7099,38.5088,41.7763,45.136,50.131,55.3747,62.8677,72.3904,80.9318,94.5811,104.2925,114.0209,125.5046,134.8775,147.4932,162.161,170.3759,162.1164,141.6164,140.7592,141.449,143.312,154.3735,169.553,211.7958,225.0286,242.0541,253.9989,274.3574,279.508,321.063,356.5172,388.3514,401.0542,421.3473,441.124,,,,,,,
GRC.1.0.0.0.UVGN,GRC,1,0,0,0,UVGN,Greece,01 Gross national income,Gross national income at current prices ,Mrd EURO-GRD,0.3883,0.4449,0.4671,0.5289,0.5994,0.6891,0.768,0.8297,0.9046,1.0393,1.1748,1.3115,1.5174,1.9827,2.2986,2.7532,3.4346,4.0262,4.8905,6.0781,7.325,8.7313,10.9187,12.9111,15.9275,19.3254,22.9618,25.9591,31.5769,37.4985,45.7129,56.678,65.6081,73.4055,83.4831,93.592,101.9835,112.8358,122.687,130.4461,137.509,147.8137,159.814,173.1011,187.5274,192.0788,209.8727,222.9472,231.183,228.6719,218.6337,197.8416,186.3609,176.7685,175.7302,174.0145,172.4762,175.2961,177.2621,182.4664,165.8466,183.2572,205.1374,218.1523,230.0345,241.8723,253.4288,,,,,,,
ESP.1.0.0.0.UVGN,ESP,1,0,0,0,UVGN,Spain,01 Gross national income,Gross national income at current prices ,Mrd EURO-ESP,4.587,5.226,6.041,7.129,8.047,9.345,10.798,12.228,13.797,15.772,17.423,19.687,23.125,27.929,34.294,40.148,48.195,61.077,74.686,87.524,100.271,111.916,128.633,146.252,165.082,184.136,211.332,236.485,262.828,295.003,328.432,359.78,386.781,401.473,423.025,460.388,487.098,516.231,551.1,589.757,642.937,691.256,741.252,796.101,852.042,915.313,986.357,1051.068,1081.527,1052.385,1061.402,1049.903,1027.551,1019.059,1035.264,1086.262,1124.777,1169.53,1212.712,1254.915,1131.273,1243.722,1379.63,1491.103,1594.688,1673.179,1741.935,,,,,,,
FRA.1.0.0.0.UVGN,FRA,1,0,0,0,UVGN,France,01 Gross national income,Gross national income at current prices ,Mrd EURO-FRF,46.67,50.573,56.784,63.694,70.615,76.246,82.572,89.277,97.252,111.697,125.031,139.571,155.65,178.369,207.825,234.285,270.854,304.647,346.476,396.46,450.994,508.211,581.119,640.986,695.68,749.123,811.682,856.013,924.761,993.451,1048.347,1086.54,1126.611,1141.26,1177.759,1218.814,1258.576,1306.314,1364.792,1424.128,1498.367,1559.327,1596.451,1645.592,1721.295,1794.005,1884.789,1978.481,2035.4,1982.21,2044.795,2119.538,2136.829,2170.967,2202.36,2245.951,2276.855,2338.148,2408.589,2504.831,2364.936,2586.548,2729.513,2875.214,2975.93,3050.28,3144.353,,,,,,,
HRV.1.0.0.0.UVGN,HRV,1,0,0,0,UVGN,Croatia,01 Gross national income,Gross national income at current prices ,Mrd EURO-HRK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.70256,17.27373,19.65091,21.60145,21.85483,23.53935,25.2474,27.85346,30.1801,33.10868,35.39766,38.57376,42.3898,45.27649,43.18208,43.12805,43.89667,43.3388,44.15066,44.11481,45.68019,46.4968,49.39893,51.52179,54.54551,51.31649,57.78307,67.02243,77.46533,85.62605,91.26472,95.81506,,,,,,,
ITA.1.0.0.0.UVGN,ITA,1,0,0,0,UVGN,Italy,01 Gross national income,Gross national income at current prices ,Mrd EURO-ITL,13.686,15.214,17.087,19.569,21.433,23.095,25.044,27.564,29.892,33.02,37.132,40.528,44.41,53.505,67.477,77.405,97.321,118.391,139.311,170.87,213.654,254.006,299.485,349.206,399.192,447.445,493.352,540.812,601.206,658.617,723.672,788.902,828.61,855.25,903.321,978.528,1037.625,1090.091,1134.997,1175.26,1240.005,1304.631,1349.499,1392.662,1454.954,1501.42,1566.007,1622.958,1628.554,1582.983,1614.415,1653.109,1630.835,1618.474,1635.872,1651.773,1709.475,1753.904,1796.894,1818.447,1691.268,1862.943,2015.557,2116.909,2159.653,2224.468,2292.821,,,,,,,
CYP.1.0.0.0.UVGN,CYP,1,0,0,0,UVGN,Cyprus,01 Gross national income,Gross national income at current prices ,Mrd EURO-CYP,0.17737,0.19526,0.21936,0.22934,0.21145,0.26531,0.28414,0.32631,0.35343,0.40954,0.44061,0.50764,0.57618,0.64208,0.59595,0.51065,0.65489,0.83207,0.99175,1.22749,1.48188,1.7003,1.98726,2.18139,2.56382,2.83948,3.05188,3.39909,3.79545,4.3142,4.89057,5.12067,5.91715,6.25514,6.95183,7.62649,7.94544,8.02348,9.39183,9.07527,9.54144,10.62212,11.20133,12.08789,11.86943,12.63903,13.31726,13.43506,18.69785,18.62338,19.18305,20.37913,19.35929,17.8036,17.00564,17.82294,18.25997,19.69615,21.02031,22.14736,20.87205,23.40545,27.08476,28.34097,30.19363,31.82973,33.35589,,,,,,,
LVA.1.0.0.0.UVGN,LVA,1,0,0,0,UVGN,Latvia,01 Gross national income,Gross national income at current prices ,Mrd EURO-LVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10728,0.24603,1.70274,2.48214,3.45261,3.96204,4.57438,5.2886,5.89266,6.03852,6.68946,7.34031,8.1498,9.09621,10.39994,12.96135,15.86481,20.83497,23.04072,19.80587,17.90118,19.09612,20.95069,21.90503,22.81785,23.62267,24.46378,25.94304,27.68869,29.14944,29.23716,31.68088,35.47029,38.14577,39.13599,40.64018,42.33749,,,,,,,
LTU.1.0.0.0.UVGN,LTU,1,0,0,0,UVGN,Lithuania,01 Gross national income,Gross national income at current prices ,Mrd EURO-LTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55377,NA,7.80108,9.66553,11.55791,12.78721,12.46631,13.1416,14.01254,15.04568,16.26147,17.88605,20.6366,23.51304,27.89906,31.65148,27.5812,27.48116,30.15046,32.20137,34.11631,35.98369,36.10953,37.45888,40.76587,44.56489,47.71744,48.91772,54.77911,64.79837,71.53422,75.9247,80.94061,85.27027,,,,,,,
LUX.1.0.0.0.UVGN,LUX,1,0,0,0,UVGN,Luxembourg,01 Gross national income,Gross national income at current prices ,Mrd EURO-LUF,0.68979,0.69219,0.73198,0.7806,0.88716,0.93266,0.99256,1.01804,1.11564,1.28194,1.48634,1.52363,1.71807,2.09255,2.59371,2.49235,2.9441,3.06166,3.34235,3.69213,4.06768,4.37274,4.97792,5.44273,6.0605,6.46477,6.92896,7.28881,7.97061,9.01063,9.88156,11.01256,11.56983,12.53462,12.98094,13.89394,14.17355,15.37211,16.96562,18.09566,20.54213,21.45399,21.23879,21.48089,24.82089,26.31149,25.97095,30.0867,30.57426,27.84314,28.81692,30.72527,35.73784,35.22249,37.62132,34.8423,37.24427,41.63218,43.03096,42.81693,45.37087,49.59476,52.2816,51.61812,53.54851,56.55671,59.34363,,,,,,,
HUN.1.0.0.0.UVGN,HUN,1,0,0,0,UVGN,Hungary,01 Gross national income,Gross national income at current prices ,Mrd HUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3693.86,4525.42,5613.82,6831.22,8328.25,9809.9,10910.48,12573.08,14528.77,16460.48,18057.4,19813.06,21168.78,22826.17,23787.5,25465.3,25334.61,26167.03,27167.34,27756.58,29506.87,31397.76,33343.35,35383.34,37798.59,41928.87,46794.81,47752.12,53925.42,64383.78,72868.08,78176.68,82913.08,88432.05,,,,,,,
MLT.1.0.0.0.UVGN,MLT,1,0,0,0,UVGN,Malta,01 Gross national income,Gross national income at current prices ,Mrd EURO-MTL,0.13882,0.1434,0.14124,0.1407,0.14367,0.15364,0.17035,0.18464,0.20782,0.23855,0.27521,0.28383,0.29785,0.33208,0.38815,0.49597,0.59813,0.69786,0.79409,0.91296,1.13884,1.28763,1.38494,1.33615,1.36526,1.38763,1.45529,1.56284,1.71109,1.90274,2.12889,2.3089,2.4704,2.62963,2.82465,3.12012,3.26153,3.46491,3.62717,3.91228,4.00879,4.33433,4.57522,4.78597,4.9266,4.91872,5.18048,5.62921,6.07988,5.86594,6.45875,6.74321,7.11729,7.518,8.2803,9.51259,9.65633,11.60817,12.42198,13.21944,12.72369,14.6232,15.70126,17.89691,19.3101,20.52961,21.86979,,,,,,,
NLD.1.0.0.0.UVGN,NLD,1,0,0,0,UVGN,Netherlands,01 Gross national income,Gross national income at current prices ,Mrd EURO-NLG,23.154,24.532,26.273,28.601,33.647,37.523,40.737,44.801,49.467,56.036,62.639,70.669,79.323,91.579,103.912,113.664,130.324,141.142,151.567,162.335,173.991,182.23,188.269,195.855,207.194,211.601,218.207,222.665,231.323,245.339,255.857,271.421,281.819,292.014,308.926,327.745,344.912,368.02,387.348,417.425,448.542,470.77,488.417,508.494,523.984,545.336,583.16,614.836,619.206,607.537,639.606,655.119,652.224,661.738,672.479,688.553,698.813,737.15,782.429,811.705,791.001,902.376,979.176,1058.69,1122.569,1173.96,1219.339,,,,,,,
AUT.1.0.0.0.UVGN,AUT,1,0,0,0,UVGN,Austria,01 Gross national income,Gross national income at current prices ,Mrd EURO-ATS,12.6371,14.01,14.8923,16.0475,17.5626,19.0925,20.8027,22.1009,23.7078,25.9124,29.067,32.4727,37.0686,41.9848,47.8548,50.7241,55.9481,61.7956,65.3225,71.6801,76.9336,81.8014,88.0441,94.0148,98.6232,104.1069,109.3194,113.5223,119.5076,127.9623,137.6348,146.779,155.5657,160.7445,168.5561,175.2434,181.4369,186.9052,194.081,199.835,210.5465,216.3572,223.7724,229.9593,240.2078,251.817,266.5593,281.922,294.2961,286.1493,296.5258,309.2132,316.9121,322.0456,330.4713,338.5941,355.5133,363.814,379.2712,394.8082,384.5033,412.9324,450.0224,473.4192,487.1311,502.0942,517.9254,,,,,,,
POL.1.0.0.0.UVGN,POL,1,0,0,0,UVGN,Poland,01 Gross national income,Gross national income at current prices ,Mrd PLN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.355,122.84,167.644,250.035,340.233,429.008,518.91,603.036,670.553,745.356,779.088,809.533,839.028,903.353,972.993,1046.639,1147.346,1262.65,1330.525,1382.229,1496.791,1551.426,1573.645,1635.484,1731.514,1778.261,1898.758,2036.99,2192.952,2249.34,2512.894,2946.66,3265.593,3499.542,3801.841,4041.765,,,,,,,
PRT.1.0.0.0.UVGN,PRT,1,0,0,0,UVGN,Portugal,01 Gross national income,Gross national income at current prices ,Mrd EURO-PTE,0.5046,0.5235,0.5883,0.6077,0.6612,0.7697,0.8204,0.9225,0.9964,1.0673,1.1993,1.3835,1.6313,1.9285,2.2842,2.6299,3.1249,4.0131,4.9447,6.2819,8.1393,9.6256,11.4361,14.6417,17.8266,22.0416,27.4339,32.7398,39.282,46.727,56.468,64.8265,73.2403,76.5791,82.7265,89.7211,94.9056,102.1924,111.0285,119.2133,126.3331,133.4465,140.3959,144.6032,150.3355,156.4468,161.5381,170.4421,173.077,169.4088,174.0996,173.191,164.7565,168.218,169.6321,174.7453,182.1442,191.142,200.1168,209.4006,198.1426,214.3424,239.5496,260.79,275.3512,287.7952,300.5918,,,,,,,
ROM.1.0.0.0.UVGN,ROM,1,0,0,0,UVGN,Romania,01 Gross national income,Gross national income at current prices ,Mrd RON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.23,0.63,2.094,5.203,7.54,11.271,25.247,36.553,54.407,80.198,116.499,150.669,187.346,234.322,278.339,331.201,416.044,531.386,527.16,538.883,585.079,616.524,622.039,665.197,704.722,741.483,838.857,945.061,1055.297,1057.565,1170.231,1346.64,1558.98,1719.997,1869.565,2028.893,,,,,,,
SVN.1.0.0.0.UVGN,SVN,1,0,0,0,UVGN,Slovenia,01 Gross national income,Gross national income at current prices ,Mrd EURO-SIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85967,1.54667,4.50329,6.37848,8.27419,10.62088,12.15859,13.80608,15.26772,17.1348,18.68616,20.92029,23.06695,25.10365,27.0349,28.63216,30.89962,34.13076,36.74935,35.2291,35.56907,36.27916,35.37175,35.55908,36.93457,37.32775,39.09196,41.99139,44.93919,47.56823,46.65443,51.55539,56.03606,63.35237,66.15588,70.40706,74.32635,,,,,,,
SVK.1.0.0.0.UVGN,SVK,1,0,0,0,UVGN,Slovakia,01 Gross national income,Gross national income at current prices ,Mrd EURO-SKK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1806,17.0947,20.1308,22.4201,24.6325,26.8463,28.4905,31.5,34.3223,37.1725,39.2067,44.2241,48.987,54.7803,61.427,67.3286,63.7003,67.2484,69.1308,72.4393,74.0338,75.6727,78.389,79.46,83.3922,88.8075,92.2431,93.4476,99.0315,106.7533,120.1221,127.6708,135.4038,142.5853,,,,,,,
FIN.1.0.0.0.UVGN,FIN,1,0,0,0,UVGN,Finland,01 Gross national income,Gross national income at current prices ,Mrd EURO-FIM,2.8341,3.2105,3.4343,3.7257,4.1989,4.641,4.9736,5.4475,6.2389,7.1179,7.9416,8.7231,10.1617,12.3645,15.581,17.8902,20.2928,22.1979,24.5985,28.5876,33.1061,37.252,41.7595,46.5897,52.2411,57.0713,61.4799,66.38,75.3621,83.7597,88.3172,83.5949,80.5849,80.8696,86.7568,95.573,99.674,109.107,118.11,125.618,135.536,144.56,148.89,150.82,159.858,165.353,174.434,187.606,194.579,183.992,190.607,198.501,201.275,204.65,208.093,212.048,216.652,224.772,232.84,239.368,239.986,252.788,268.495,274.032,276.9851,286.2322,296.5913,,,,,,,
SWE.1.0.0.0.UVGN,SWE,1,0,0,0,UVGN,Sweden,01 Gross national income,Gross national income at current prices ,Mrd SEK,81.859,88.845,96.368,104.251,116.294,127.91,139.195,151.014,160.064,173.504,194.279,210.388,230.326,257.194,290.647,340.883,384.883,416.966,462.481,519.107,591.384,644.058,702.041,785.073,882.732,959.875,1055.012,1146.511,1251.712,1383.883,1515.136,1610.359,1594.213,1597.866,1729.182,1874.927,1930.307,2022.835,2139.602,2263.21,2410.554,2507.14,2611.384,2747.4,2842.383,2967.701,3199.526,3413.137,3511.384,3404.438,3656.23,3788.819,3811.656,3892.48,4046.656,4261.909,4414.144,4648.004,4878.93,5179.501,5199.758,5689.474,6119.745,6441.76,6601.978,6803.519,7083.314,,,,,,,
GBR.1.0.0.0.UVGN,GBR,1,0,0,0,UVGN,United Kingdom,01 Gross national income,Gross national income at current prices ,Mrd GBP,26.338,28.084,29.486,31.421,34.345,37.171,39.693,41.983,46.056,50.207,56.534,63.223,70.809,82.465,93.413,115.161,137.113,158.098,184.793,218.607,255.995,286.124,314.501,347.861,375.271,409.266,443.484,494.836,553.889,611.413,663.819,699.578,729.472,766.801,811.14,849.516,906.781,952.785,1009.308,1039.695,1103.79,1152.323,1205.228,1272.733,1333.524,1413.269,1466.261,1530.534,1572.569,1535.79,1609.26,1669.535,1697.752,1749.791,1829.242,1874.682,1944.912,2060.075,2123.051,2231.667,2058.523,2299.051,2540.238,2701.734,2802.904,2901.682,2998.819,,,,,,,
ALB.1.0.0.0.UVGN,ALB,1,0,0,0,UVGN,Albania,01 Gross national income,Gross national income at current prices ,Mrd ALL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.85,338.708,396.415,453.989,516.27,581.549,625.815,695.923,755.037,820.345,898.46,992.473,1086.131,1125.751,1227.26,1300.961,1322.883,1373.334,1408.097,1451.307,1496.393,1554.431,1634.74,1690.361,1629.315,1840.969,2112.268,2341.893,2482.455,2642.242,2805.059,,,,,,,
