SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,,,,,,,
DNK.1.0.0.0.OKND,DNK,1,0,0,0,OKND,Denmark,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd DKK,1619.501,1658.092,1699.585,1735.036,1787.408,1840.65,1895.1,1954.62,2016.003,2092.519,2169.917,2244.779,2330.571,2424.318,2501.706,2560.217,2641.848,2718.519,2796.154,2871.4,2922.812,2943.029,2972.567,3004.913,3049.175,3112.767,3203.711,3292.088,3358.411,3420.329,3474.266,3513.846,3543.115,3557.781,3580.601,3620.484,3667.301,3730.03,3804.897,3871.46,3956.69,4031.805,4090.98,4146.521,4205.958,4283.491,4407.726,4526.761,4616.6,4652.888,4658.712,4670.366,4694.214,4725.169,4774.562,4838.492,4929.19,5032.884,5145.101,5238.661,5343.627,5486.658,5641.171,5737.282,5814.454,5896.454,5982.635,,,,,,,
DEU.1.0.0.0.OKND,DEU,1,0,0,0,OKND,Germany,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-DEM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6377.25,6567.89,6724.73,6889.2,7041.75,7182.05,7315.29,7457.5,7606.2,7752,7868.63,7941.52,7998.64,8047.25,8093,8167.56,8249.64,8328.14,8342.66,8381.09,8452.59,8514.44,8562.35,8623.36,8686.09,8762.32,8844.05,8936.84,9030.63,9092.43,9151.3,9199.03,9229.8,9238.86,9249.02,9276.06,,,,,,,
D_W.1.0.0.0.OKND,D_W,1,0,0,0,OKND,West Germany,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-DEM,2199.502,2313.547,2429.601,2542.482,2670.22,2800.909,2927.326,3031.647,3137.758,3261.897,3403.811,3553.546,3702.807,3846.128,3957.92,4051.974,4150.397,4255.115,4366.511,4489.533,4613.198,4716.625,4800.507,4887.652,4969.812,5048.46,5131.123,5214.904,5307.136,5414.191,5539.207,5672.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
EST.1.0.0.0.OKND,EST,1,0,0,0,OKND,Estonia,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-EEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.57036,19.2489,20.24039,21.58323,22.46657,23.5532,24.79399,26.54523,28.75006,30.97709,33.6828,37.3199,41.36651,44.3125,45.07984,45.75312,47.64065,49.99845,52.18958,54.15244,55.76732,57.56108,59.91912,62.72599,65.63282,69.51946,73.24823,76.1604,79.47775,82.19768,84.86667,87.68278,,,,,,,
IRL.1.0.0.0.OKND,IRL,1,0,0,0,OKND,Ireland,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-IEP,65.7075,67.8345,70.3265,73.1911,76.5219,80.2036,83.5485,87.1047,91.175,96.293,101.2526,106.76,112.759,120.1106,126.2397,132.1461,138.6714,145.3481,153.261,162.7,171.0002,180.4485,188.9543,195.8251,202.4033,207.7639,212.6724,216.8163,220.7858,225.9986,232.4374,237.2766,242.0388,245.8071,250.332,256.326,264.5168,275.1461,288.103,303.5732,319.4064,336.2163,353.7573,372.8628,394.5786,420.9391,448.327,474.8332,494.8628,506.9873,512.7776,517.8966,527.355,532.813,541.8239,547.1969,571.5094,592.5942,600.7006,691.9906,739.087,727.123,717.4279,709.4573,679.3087,671.2575,665.678,,,,,,,
GRC.1.0.0.0.OKND,GRC,1,0,0,0,OKND,Greece,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-GRD,112.3194,121.4138,130.9239,139.2924,149.8292,162.3203,175.5227,188.0725,204.399,223.9497,242.3827,262.7841,288.195,316.505,333.7467,351.2326,370.1898,389.8937,412.2515,434.7231,453.4694,468.8295,482.6493,496.1446,506.0905,517.9735,530.2279,539.7085,550.9234,563.3468,576.685,590.6633,602.6561,613.2865,622.1967,631.0631,641.7858,652.6099,667.8368,684.39,701.4794,718.6734,733.4617,751.7737,772.2758,785.5734,805.7201,830.1158,848.3136,857.8666,857.6549,850.1517,839.076,827.4316,816.6072,806.7244,797.9394,791.2651,784.1085,777.4182,771.4307,770.0323,772.5916,776.8578,783.293,792.4913,803.9544,,,,,,,
ESP.1.0.0.0.OKND,ESP,1,0,0,0,OKND,Spain,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-ESP,524.949,536.655,551.122,568.731,589.973,616.983,648.918,684.163,721.907,764.242,806.908,845.71,893.723,951.124,1012.912,1068.347,1121.085,1171.793,1219.172,1260.5,1301.701,1339.028,1375.501,1408.728,1434.893,1464.373,1502.3,1550.366,1610.714,1683.582,1762.541,1841.478,1911.864,1967.049,2022.678,2086.446,2150.686,2220.024,2302.539,2398.522,2504.843,2615.25,2729.984,2854.796,2985.777,3129.202,3286.964,3449.818,3593.358,3681.713,3754,3805.411,3837.356,3858.774,3885.605,3919.638,3954.277,3999.063,4054.816,4119.219,4158.324,4201.219,4249.952,4298.101,4348.757,4404.819,4467.541,,,,,,,
FRA.1.0.0.0.OKND,FRA,1,0,0,0,OKND,France,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-FRF,1381.494,1435.092,1493.175,1557.782,1632.57,1712.287,1798.577,1891.966,1992.932,2103.556,2219.819,2341.994,2468.295,2602.825,2735.291,2848.391,2959.279,3060.885,3162.085,3265.198,3369.624,3465.56,3554.371,3630.432,3700.623,3772.202,3849.933,3936.312,4039.866,4156.688,4278.447,4389.806,4487.455,4562.316,4637.586,4713.524,4786.835,4856.836,4940.835,5042.184,5157.365,5270.818,5372.268,5475.433,5586.254,5702.018,5828.522,5970.573,6109.716,6201.038,6296.253,6396.851,6492.637,6582.556,6667.15,6749.765,6839.166,6938.504,7045.538,7162.406,7241.231,7358.128,7465.781,7567.461,7652.948,7733.429,7819.77,,,,,,,
HRV.1.0.0.0.OKND,HRV,1,0,0,0,OKND,Croatia,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-HRK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8325,61.4583,63.0986,64.6954,66.2379,67.3245,67.9946,69.6568,72.554,75.3115,79.2099,83.519,88.1356,93.5213,96.5498,97.8941,98.9792,99.85,100.8663,101.6474,102.7418,104.0833,105.4716,107.2799,109.795,111.4492,113.3423,116.2774,120.6295,125.847,131.3153,136.82,,,,,,,
ITA.1.0.0.0.OKND,ITA,1,0,0,0,OKND,Italy,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-ITL,1302.949,1370.972,1447.454,1523.356,1597.225,1666.865,1736.927,1817.8,1911.563,2019.704,2133.343,2247.414,2362.302,2488.756,2615.036,2714.77,2810.833,2906.199,3001.871,3108.737,3230.559,3342.04,3438.693,3527.297,3617.799,3704.361,3792.654,3885.581,3989.617,4096.813,4208.502,4316.686,4413.585,4474.16,4530.203,4597.242,4665.276,4734.542,4809.529,4892.074,4989.58,5087.945,5191.606,5285.533,5379.431,5474.078,5572.852,5672.016,5753.213,5791.465,5825.558,5851.014,5841.419,5811.459,5775.271,5744.419,5723.302,5709.482,5703,5699.11,5670.849,5703.255,5758.305,5841.376,5928.054,6010.491,6096.77,,,,,,,
CYP.1.0.0.0.OKND,CYP,1,0,0,0,OKND,Cyprus,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-CYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.82404,23.93266,25.11423,25.80466,26.84467,27.81411,28.7553,29.98382,31.21031,32.55267,34.09771,36.34174,38.84107,41.64573,43.68859,45.55823,46.82661,47.3133,47.32914,47.15991,46.98402,47.97406,49.64538,51.01992,52.61903,54.39841,56.21212,58.25314,60.75568,63.39889,66.09005,68.74872,,,,,,,
LVA.1.0.0.0.OKND,LVA,1,0,0,0,OKND,Latvia,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-LVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.88214,20.38857,19.92943,20.21499,20.47117,21.20134,22.39898,23.38058,24.72529,27.01115,30.14226,34.10191,39.45257,43.50323,44.17074,43.88636,44.54175,46.08794,47.21494,48.08226,48.76648,49.09455,49.9041,51.26879,52.64426,53.72924,55.08073,56.51207,58.59754,60.10907,61.55921,63.08408,,,,,,,
LTU.1.0.0.0.OKND,LTU,1,0,0,0,OKND,Lithuania,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-LTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.2124,32.525,33.4225,34.8412,35.9082,36.638,37.7406,39.1208,40.9147,43.2583,46.0621,49.8525,54.9937,59.4711,60.346,61.1065,62.8539,64.3117,66.1716,68.2806,70.5865,73.0761,76.1015,79.7352,83.7013,87.5826,92.4234,97.5355,103.3364,108.2213,113.1877,118.2574,,,,,,,
LUX.1.0.0.0.OKND,LUX,1,0,0,0,OKND,Luxembourg,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-LUF,23.0197,23.5414,24.2114,25.1615,26.3804,27.1231,27.7829,28.1398,28.2883,28.4634,28.8324,29.488,30.303,31.1002,31.8665,32.6236,33.4163,34.2785,35.1325,35.968,37.0853,38.0224,39.0002,39.608,40.1033,40.3415,41.2797,42.6065,44.1888,45.8783,47.6299,49.9146,51.3784,53.5681,55.6489,57.5825,59.3149,61.4837,63.8141,67.1851,70.0921,73.1889,76.0719,78.9713,82.1531,84.8283,87.7122,91.3645,95.7291,98.6642,101.4056,105.1259,108.8828,112.4873,116.6735,119.8194,123.0073,126.5341,128.9987,132.5174,135.1014,139.0495,142.0228,146.354,150.1839,154.2725,158.5077,,,,,,,
HUN.1.0.0.0.OKND,HUN,1,0,0,0,OKND,Hungary,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd HUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44459.1,45012.3,45799.8,46910.3,48138.4,49586.2,51171.2,53174.2,55128.9,57497,59953.6,62283.1,64722.9,67064.3,68533.2,69201.7,69734.2,70023.3,70993.8,72739.6,74751.6,75853.6,78137.8,81695.7,86270.9,89770,93622.8,97301.7,99973,101433.2,103085.8,104973.9,,,,,,,
MLT.1.0.0.0.OKND,MLT,1,0,0,0,OKND,Malta,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-MTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.67322,10.11601,10.49734,10.89688,11.2606,11.73624,12.08055,12.2619,12.72086,13.16332,13.73629,14.2136,14.81916,15.3595,15.83399,16.48938,16.89459,17.46916,17.90934,18.39422,19.70608,20.80737,21.74268,22.79342,23.98674,25.11005,26.71532,28.47022,29.41939,30.43147,31.51084,32.62699,,,,,,,
NLD.1.0.0.0.OKND,NLD,1,0,0,0,OKND,Netherlands,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-NLG,460.704,477.227,493.981,510.343,532.709,556.269,582.508,611.294,644.437,675.168,710.815,747.108,779.416,812.065,839.591,864.28,887.916,914.655,941.622,965.454,989.206,1005.842,1019.686,1033.711,1050.471,1069.848,1091.508,1111.91,1136.924,1161.662,1185.868,1208.587,1230.337,1248.811,1267.32,1288.825,1314.77,1344.633,1378.427,1419.554,1459.705,1497.763,1527.854,1553.578,1577.42,1603.197,1635.443,1684.141,1725.17,1751.528,1766.882,1787.816,1799.404,1807.75,1811.929,1849.22,1870.715,1898.598,1928.993,1968.511,2001.761,2036.824,2074.845,2112.524,2145.414,2178.251,2211.334,,,,,,,
AUT.1.0.0.0.OKND,AUT,1,0,0,0,OKND,Austria,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-ATS,229.409,237.978,246.343,254.777,264.419,274.734,286.26,296.844,307.414,318.512,331.437,347.406,367.147,386.205,405.791,422.583,440.3,459.831,475.756,493.259,511.361,528.509,541.151,553.077,564.371,577.49,590.581,604.8,621.357,638.945,658.058,680.248,701.117,720.124,741.258,761.656,783.004,803.485,824.749,845.374,868.076,888.413,905.002,922.928,940.441,957.317,974.149,993.202,1012.436,1025.246,1035.532,1049.423,1063.113,1076.765,1089.139,1102.147,1117.213,1134.226,1153.476,1174.491,1189.035,1207.986,1226.146,1240.339,1250.717,1261.499,1273.472,,,,,,,
POL.1.0.0.0.OKND,POL,1,0,0,0,OKND,Poland,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd PLN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650.338,1685.426,1745.472,1823.854,1908.734,1994.714,2051.421,2091.544,2128.62,2177.857,2236.82,2320.24,2442.774,2588.023,2725.158,2844.354,2990.798,3121.596,3239.517,3384.276,3542.572,3663.494,3783.204,3940.738,4116.291,4266.063,4405.215,4552.28,4743.268,4933.248,5143.957,5369.01,,,,,,,
PRT.1.0.0.0.OKND,PRT,1,0,0,0,OKND,Portugal,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-PTE,96.4084,98.0787,99.7478,100.5495,101.705,103.3084,106.0065,108.6181,110.9042,113.7725,116.8227,121.6836,128.2703,136.2641,146.137,152.5533,158.523,166.8433,173.4509,182.5213,190.559,201.3972,211.7994,221.7218,229.3464,236.1254,242.655,252.1992,264.0898,276.4185,289.5643,303.3836,318.7217,330.6781,341.9025,351.8077,362.905,377.9967,396.4488,416.1016,436.0931,455.157,471.7983,484.6841,497.1205,509.1617,520.328,532.0475,542.9754,549.931,556.1876,557.5767,553.8191,549.2778,545.4761,543.1139,541.1009,541.7372,543.3413,545.9207,546.4224,549.0532,551.9762,555.2623,558.6349,563.3095,569.4507,,,,,,,
ROM.1.0.0.0.OKND,ROM,1,0,0,0,OKND,Romania,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd RON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830.922,821.83,815.584,806.003,794.817,791.496,794.917,791.752,798.055,811.855,835.253,883.131,994.904,1135.838,1192.73,1243.468,1299.505,1358.761,1397.759,1439.766,1489.632,1525.099,1568.674,1602.776,1659.957,1711.344,1772.754,1841.121,1993.197,2150.446,2316.863,2495.174,,,,,,,
SVN.1.0.0.0.OKND,SVN,1,0,0,0,OKND,Slovenia,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-SIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.6299,48.77623,50.37954,52.25166,54.8059,57.33741,59.78837,61.97005,64.44429,67.20534,70.09897,73.68224,78.16482,83.15329,85.29982,86.01676,86.22844,85.77441,85.50872,85.25357,84.87371,84.23247,84.19932,84.86917,85.83836,85.9966,86.96816,88.21649,89.79583,91.20813,92.80713,94.61642,,,,,,,
SVK.1.0.0.0.OKND,SVK,1,0,0,0,OKND,Slovakia,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-SKK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.962,75.7209,78.2272,82.2665,84.0563,84.5017,86.6293,88.6705,89.4383,90.4725,93.5004,96.838,101.0534,105.118,105.2855,106.5649,109.613,110.5646,111.4687,112.6578,116.9671,118.9726,120.7075,122.9002,125.3357,125.3151,125.851,125.3964,129.4804,133.1621,137.6351,142.0661,,,,,,,
FIN.1.0.0.0.OKND,FIN,1,0,0,0,OKND,Finland,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd EURO-FIM,130.9257,139.1734,147.2347,154.5691,162.4259,171.4731,180.7192,189.4032,196.8877,205.951,216.6748,227.6501,239.4482,252.4303,265.7407,280.2342,292.0707,302.5381,310.8101,319.6471,330.3636,341.0368,352.5751,364.5511,375.5062,387.129,398.4982,410.6805,425.4051,443.2139,458.2866,465.875,468.344,466.9138,465.8918,467.6453,471.4544,477.8736,486.9819,496.7283,507.7523,518.5184,527.0392,535.8432,545.7037,556.2478,566.718,581.1138,594.8462,601.5721,609.9511,619.2577,627.9277,634.3834,639.714,644.939,654.2006,665.6001,678.7112,690.5438,701.1777,712.2038,723.9543,730.0439,733.2605,738.4002,744.9367,,,,,,,
SWE.1.0.0.0.OKND,SWE,1,0,0,0,OKND,Sweden,"01 Net capital stock at constant prices, total economy",Net capital stock at 2015 prices: total economy ,Mrd SEK,3175.33,3314.32,3462.28,3623.31,3800.21,3983.98,4173.29,4373.59,4578.7,4791.91,5012.49,5225.11,5447.01,5669.54,5880.11,6092.81,6305.51,6509.89,6698.17,6893.25,7097.17,7278.74,7454.37,7634.6,7839.65,8070.61,8297.53,8549.46,8823.2,9149.67,9471.22,9736.33,9932.76,10042.95,10178.79,10340.39,10508.72,10666.17,10845.14,11033.92,11234.47,11432.64,11612.12,11789.24,11990.24,12198.47,12463.37,12778.28,13072.21,13244.99,13466.96,13728.46,13966.18,14193.69,14455.07,14763.06,15105.86,15472.09,15833.2,16175.14,16516.88,16916.64,17290.68,17613.78,17891.75,18171.05,18479.89,,,,,,,
