SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,,,,,,,
DNK.1.0.0.0.UWCD,DNK,1,0,0,0,UWCD,Denmark,01 Compensation of employees,Compensation of employees: total economy ,Mrd DKK,20.097,23.154,26.271,27.831,31.579,36.593,40.777,45.385,50.493,57.58,65.214,73.729,81.826,93.844,110.26,123.924,141.806,156.923,173.968,194.401,214.133,231.24,262.223,286.629,309.378,334.541,360.702,393.322,414.491,432.128,450.271,464.902,478.117,480.819,496.432,518.701,546.123,572.747,605.624,635.828,662.275,696.895,722.152,741.092,762.992,800.004,847.816,901.734,950.136,945.958,953.935,966.82,977.525,994.228,1015.402,1046.869,1081.186,1116.352,1154.645,1193.492,1210.39,1278.044,1365.652,1429.304,1502.198,1568.295,1627.89,,,,,,,
DEU.1.0.0.0.UWCD,DEU,1,0,0,0,UWCD,Germany,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-DEM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,863.029,936.814,960.233,986.556,1024.485,1033.988,1038.59,1060.868,1090.834,1134.632,1152.309,1160.285,1165.998,1170.964,1168.433,1190.349,1224.004,1271.712,1278.78,1317.103,1373.46,1428.808,1471.443,1531.87,1594.004,1657.401,1732.387,1816.102,1899.063,1894.056,1963.032,2081.653,2223.568,2340.283,2417.512,2490.038,,,,,,,
D_W.1.0.0.0.UWCD,D_W,1,0,0,0,UWCD,West Germany,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-DEM,73.4467,82.9277,91.752,98.4318,107.7024,119.5177,128.6857,128.4395,137.9256,155.256,184.33,208.93,231.64,263.64,291.63,304.73,329.37,353.61,377.51,408.77,444.33,465.98,480.6,491.27,510.5,530.91,559.14,584.53,609.1,637.28,689.53,751.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
EST.1.0.0.0.UWCD,EST,1,0,0,0,UWCD,Estonia,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-EEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.70582,1.0576,1.4484,1.8077,2.16358,2.39506,2.4696,2.78387,3.10188,3.42485,3.84951,4.26717,4.92157,5.90041,7.33987,8.19518,7.04694,6.86362,7.45161,7.997,8.53081,9.16891,9.76107,10.37967,11.31765,12.46449,13.58326,13.8147,15.05877,17.13295,18.99558,19.85038,20.6841,21.65625,,,,,,,
IRL.1.0.0.0.UWCD,IRL,1,0,0,0,UWCD,Ireland,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-IEP,0.3747,0.4101,0.4544,0.4893,0.5678,0.6049,0.6564,0.7117,0.7982,0.9234,1.0774,1.2486,1.4593,1.7766,2.1511,2.7515,3.2727,3.8671,4.6179,5.7326,7.1224,8.4401,9.6304,10.5257,11.4229,12.2438,13.09,13.7686,14.5887,15.5724,16.8375,17.8948,19.2113,20.692,22.0144,23.9657,26.0921,29.0793,32.7441,36.8657,41.9234,46.8948,50.2038,54.6721,59.3938,66.16,72.8451,79.7817,81.8207,74.3969,69.6447,71.4336,72.1842,73.2377,76.1826,80.9716,86.3698,92.3896,98.2918,106.2636,106.103,117.2721,128.5906,142.5504,152.6715,161.8013,170.8621,,,,,,,
GRC.1.0.0.0.UWCD,GRC,1,0,0,0,UWCD,Greece,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-GRD,0.09546,0.10397,0.1134,0.12404,0.14167,0.16326,0.18667,0.20856,0.23348,0.26115,0.29155,0.32743,0.37941,0.45815,0.5597,0.68921,0.87314,1.09051,1.35409,1.69429,2.04056,2.5276,3.25085,3.91361,4.78675,5.96694,6.70144,7.54023,9.30808,11.73475,14.26812,16.32273,18.27166,20.50993,23.17212,26.74525,29.2729,33.3633,36.97463,40.27146,42.93709,46.22666,53.01467,58.25476,62.88473,67.08329,71.98121,77.51361,81.70242,83.52921,81.03857,74.88596,68.38653,62.77841,63.10604,62.28811,63.52989,64.07587,66.36092,68.21593,65.29015,70.11392,73.55121,77.4543,81.71429,85.06457,88.33956,,,,,,,
ESP.1.0.0.0.UWCD,ESP,1,0,0,0,UWCD,Spain,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-ESP,1.795,2.0282,2.3524,2.8615,3.2766,3.8654,4.6204,5.3572,5.9167,6.7698,7.657,8.8707,10.7753,13.1382,16.3017,19.8655,24.4364,31.0217,38.0395,44.3536,50.2542,56.3829,63.8207,72.1806,77.1804,83.8197,94.9341,106.7513,119.6733,135.7119,156.6934,176.2498,191.8952,200.4037,207.0888,219.791,232.395,251.708,270.455,290.388,316.163,336.896,358.651,380.011,405.676,435.445,471.958,509.107,545.226,531.653,528.815,515.74,483.951,470.153,476.301,497.019,508.025,528.14,550.649,585.833,561.866,604.193,655.862,715.607,766.0573,806.6583,840.538,,,,,,,
FRA.1.0.0.0.UWCD,FRA,1,0,0,0,UWCD,France,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-FRF,20.791,23.248,26.284,30.087,33.534,36.218,39.056,42.237,47.537,54.425,61.799,69.712,77.928,89.662,107.182,126.462,147.08,167.274,189.466,215.236,247.287,280.664,321.732,353.566,379.901,402.557,423.578,442.314,467.558,497.538,530.998,554.334,575.417,585.723,597.919,619.848,637.269,654.028,678.016,709.318,748.654,781.644,813.794,837.82,866.987,899.274,937.326,974.335,1003.885,1006.633,1032.729,1064.378,1088.78,1107.915,1126.855,1143.091,1164.986,1202.199,1231.985,1243.041,1195.012,1285.636,1377.05,1448.933,1499.645,1535.637,1572.492,,,,,,,
HRV.1.0.0.0.UWCD,HRV,1,0,0,0,UWCD,Croatia,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-HRK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.09168,8.06655,9.30328,10.60136,11.33673,12.15206,12.39592,13.76954,15.22499,16.1977,17.20521,18.4641,20.29216,21.84766,21.68833,21.05598,20.98034,20.76318,20.46941,20.57435,20.96853,21.54045,22.55043,24.1323,24.9493,24.86541,26.58584,30.4103,36.03718,41.29861,44.18951,46.39899,,,,,,,
ITA.1.0.0.0.UWCD,ITA,1,0,0,0,UWCD,Italy,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-ITL,5.1701,5.7466,6.6862,8.1347,9.0612,9.6073,10.2746,11.3648,12.3573,13.6159,15.9216,18.3014,20.3924,24.5105,30.6359,36.9458,45.3853,55.3519,64.1121,77.7436,95.6935,116.3686,135.5299,155.6994,173.6825,193.9648,209.5803,227.3349,249.4407,273.2777,305.7994,335.0669,351.1092,357.9843,366.1288,380.4652,406.1484,425.6654,424.0727,439.1286,456.6956,481.2742,503.5289,524.389,543.3779,566.7351,592.1013,614.8985,636.7028,632.3164,640.1786,649.0672,640.1097,634.1138,635.9379,649.3151,665.2235,682.7548,703.6504,718.9568,677.9612,738.2206,783.5966,824.0265,870.996,904.9649,932.1138,,,,,,,
CYP.1.0.0.0.UWCD,CYP,1,0,0,0,UWCD,Cyprus,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-CYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09787,3.27471,3.49614,3.66663,3.90763,4.2096,4.48594,4.83821,5.36485,5.7158,6.38534,6.93096,7.63106,8.37927,8.92285,9.25784,9.55106,9.40663,8.37187,7.90099,7.92914,8.2319,8.84001,9.55321,10.58221,10.57214,11.40803,12.77645,13.638,14.60591,15.24919,15.85777,,,,,,,
LVA.1.0.0.0.UWCD,LVA,1,0,0,0,UWCD,Latvia,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-LVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0434,0.08876,0.54544,1.00601,1.3614,1.66799,2.08335,2.31523,2.51524,2.68395,2.83856,3.00116,3.21521,3.67155,4.23361,5.47593,7.07483,9.98656,11.75203,8.84059,7.71056,8.03855,8.75263,9.44924,10.09555,10.89371,11.55814,12.4683,13.87447,14.93385,15.01554,15.8691,17.87223,20.68029,22.49832,23.39825,24.21719,,,,,,,
LTU.1.0.0.0.UWCD,LTU,1,0,0,0,UWCD,Lithuania,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-LTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05497,0.37193,1.33143,2.01459,2.90195,3.69065,4.5364,5.41539,5.45377,5.22285,5.36529,5.81031,6.44304,7.31009,8.52002,10.2773,12.3259,14.35507,11.98683,11.47312,12.28698,12.97338,13.74687,14.61904,15.65783,17.01122,18.56025,20.38225,22.64462,23.82572,26.97046,31.41116,35.77629,39.35392,41.91192,44.00752,,,,,,,
LUX.1.0.0.0.UWCD,LUX,1,0,0,0,UWCD,Luxembourg,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-LUF,0.30273,0.31889,0.33934,0.36948,0.43345,0.46165,0.494,0.50571,0.53803,0.58207,0.69056,0.77469,0.8821,1.01099,1.29114,1.481,1.65107,1.8217,1.92307,2.0791,2.29829,2.52397,2.69934,2.88044,3.1103,3.30216,3.57063,3.82884,4.10544,4.63213,5.08495,5.60338,6.1375,6.60911,7.05953,7.34435,7.74312,8.21066,8.6838,9.55427,10.65604,11.63848,12.45955,12.87171,13.6481,14.61204,15.84229,17.25097,18.56726,19.02172,19.73589,21.10747,21.90433,22.98006,24.04154,25.05809,25.99445,27.76546,29.70867,31.33706,32.25447,34.91046,38.18983,41.86771,43.50055,45.71908,48.05075,,,,,,,
HUN.1.0.0.0.UWCD,HUN,1,0,0,0,UWCD,Hungary,01 Compensation of employees,Compensation of employees: total economy ,Mrd HUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1601.72,1900.99,2210.13,2627.87,3161.2,3901.4,4592.38,5019.21,5910.39,6907.15,7692.35,8700.79,9587.32,10425.29,11092.95,11744.39,12334.32,11893.49,12009.65,12462.02,12948,13312.15,13995.22,14642.64,15589.85,16917.66,18339.54,20179.52,20494.89,22428.72,26701.54,30745.68,34803.27,37570.14,40405.3,,,,,,,
MLT.1.0.0.0.UWCD,MLT,1,0,0,0,UWCD,Malta,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-MTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86098,0.95534,1.0352,1.15558,1.23925,1.39685,1.51331,1.57541,1.65863,1.73525,1.80433,1.94527,2.02337,2.13558,2.18663,2.24979,2.39684,2.52351,2.70492,2.76088,2.89645,3.09465,3.27261,3.49735,3.74783,4.12925,4.53008,4.95104,5.64641,6.17935,6.43173,6.91409,7.54809,8.18995,8.92705,9.59657,10.14358,,,,,,,
NLD.1.0.0.0.UWCD,NLD,1,0,0,0,UWCD,Netherlands,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-NLG,10.3249,11.3368,12.4571,13.8961,16.5836,18.7884,21.1376,23.0695,25.4409,29.475,33.7522,38.7879,43.4412,50.3489,58.5102,66.2136,73.5877,80.4666,87.3159,94.0153,99.8659,102.1171,105.2193,106.6047,107.0987,111.1698,115.975,119.9377,123.2768,127.0918,135.047,143.4474,151.9008,156.2003,159.9994,165.56,171.981,181.634,194.666,209.646,226.797,239.194,251.188,257.981,261.726,265.911,274.752,290.622,307.808,312.32,311.9,319.887,324.274,325.151,328.743,330.994,342.642,354.478,372.9,393.062,406.33,423.799,454.769,489.593,523.8645,550.0577,572.06,,,,,,,
AUT.1.0.0.0.UWCD,AUT,1,0,0,0,UWCD,Austria,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-ATS,5.5616,6.1988,6.7505,7.272,8.0038,8.8135,9.7133,10.5155,11.1482,12.157,13.3058,15.3771,17.4727,20.462,23.841,26.7599,29.4745,32.5007,35.5593,37.8461,40.8141,43.9219,45.8421,47.4962,49.9937,52.8973,56.0592,58.2911,60.5464,64.3329,69.3253,75.1655,80.2159,83.6444,87.2637,90.3571,91.4849,93.0672,96.5516,100.1176,103.6259,105.8566,107.8192,110.2441,112.9958,116.6014,122.2118,128.3535,135.556,136.2474,138.8937,144.4081,150.282,154.5017,158.71,163.6314,170.0109,175.9659,184.9181,192.6681,192.0839,201.4164,217.424,234.8295,252.4417,262.0345,271.2057,,,,,,,
POL.1.0.0.0.UWCD,POL,1,0,0,0,UWCD,Poland,01 Compensation of employees,Compensation of employees: total economy ,Mrd PLN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.258,56.262,71.589,99.899,137.567,177.593,220.637,258.465,284.839,307.91,328.216,325.632,331.386,346.284,366.292,393.676,439.632,499.051,518.763,551.731,586.167,610.515,622.394,650.622,677.137,720.801,774.468,839.349,915.121,956.762,1031.331,1171.448,1321.273,1477.183,1567.291,1655.843,,,,,,,
PRT.1.0.0.0.UWCD,PRT,1,0,0,0,UWCD,Portugal,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-PTE,0.2319,0.253,0.2691,0.2947,0.3235,0.3629,0.4035,0.4649,0.5049,0.5626,0.6522,0.7502,0.879,1.0403,1.3673,1.7756,2.0627,2.4238,2.8379,3.3548,4.2697,5.2522,6.5121,7.7538,8.7011,10.4765,12.5671,14.7841,17.2173,20.9135,24.9121,29.7472,34.9,37.032,38.2095,41.662,44.7602,48.5965,53.1069,57.0795,61.8204,65.3948,68.4224,69.8321,72.3617,75.7815,77.8954,81.0652,83.6769,83.6551,85.2091,82.0251,75.7441,76.6033,76.7072,78.6462,81.2941,85.9003,91.5219,96.9575,96.895,103.7562,113.6042,126.2311,136.0771,142.3367,148.4572,,,,,,,
ROM.1.0.0.0.UWCD,ROM,1,0,0,0,UWCD,Romania,01 Compensation of employees,Compensation of employees: total economy ,Mrd RON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0497,0.107,0.2727,0.8082,1.8258,2.7473,4.1266,7.872,14.0872,19.0171,31.8736,48.68,60.1717,73.6759,91.0411,112.9952,132.4908,144.419,195.7256,181.625,180.9784,184.6073,192.9085,201.8981,217.9943,228.5382,268.9345,317.7031,364.5719,410.7177,420.7207,449.3358,518.625,604.7888,696.7167,770.5687,846.0844,,,,,,,
SVN.1.0.0.0.UWCD,SVN,1,0,0,0,UWCD,Slovenia,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-SIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48664,0.91724,2.71577,3.58575,4.47001,5.66921,6.34352,6.96532,7.57625,8.34041,9.40731,10.6142,11.65464,12.59971,13.64827,14.4466,15.47476,17.00481,18.72646,18.58058,18.81571,18.70908,18.27554,17.86172,18.19752,18.71256,19.74067,21.01133,22.58436,24.39165,25.11432,27.42483,29.53447,32.71387,35.0523,37.22044,39.11387,,,,,,,
SVK.1.0.0.0.UWCD,SVK,1,0,0,0,UWCD,Slovakia,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-SKK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63823,6.54144,7.87996,9.05512,10.37046,11.26697,11.60377,12.85614,13.60425,14.73911,15.92026,16.70136,18.30811,20.15149,22.29097,24.2584,24.06988,25.00679,26.17145,26.97168,27.54448,28.68766,30.44304,32.00426,34.55409,37.44904,40.29554,41.0527,43.45733,46.76498,51.42653,54.92353,58.16402,61.30488,,,,,,,
FIN.1.0.0.0.UWCD,FIN,1,0,0,0,UWCD,Finland,01 Compensation of employees,Compensation of employees: total economy ,Mrd EURO-FIM,1.241,1.3825,1.5484,1.7257,2.0212,2.2614,2.4891,2.7253,3.0438,3.3847,3.8334,4.4025,5.1539,6.2828,7.9357,9.9413,11.4965,12.4176,13.0907,14.9709,17.5262,20.2736,22.4518,24.8802,27.7085,30.8769,33.1222,36.0696,39.8811,44.6627,48.7982,48.9062,46.2599,43.7715,44.5586,47.357,49.355,52.017,56.103,59.464,63.299,66.893,69.012,70.68,73.624,77.395,81.338,85.895,91.57,90.508,92.596,97.076,100.257,101.098,101.375,102.572,104.283,105.061,109.146,112.627,110.869,118.106,126.139,132.399,132.4862,136.9848,141.4229,,,,,,,
SWE.1.0.0.0.UWCD,SWE,1,0,0,0,UWCD,Sweden,01 Compensation of employees,Compensation of employees: total economy ,Mrd SEK,35.001,38.726,43.381,47.993,53.346,59.091,65.714,71.133,76.657,83.531,93.512,102.272,111.936,120.422,139.27,166.789,197.856,222.488,247.726,272.269,305.981,331.61,354.693,382.833,420.221,462.543,502.288,543.149,589.901,661.039,753.003,789.926,791.53,765.707,804.479,836.585,886.881,926.516,928.875,985.185,1085.267,1160.957,1200.839,1242.083,1282.75,1326.812,1392.738,1503.571,1580.65,1579.643,1629.617,1726.103,1797.444,1852.006,1924.261,2008.485,2106.123,2208.315,2336.125,2421.779,2446.852,2601.445,2756.307,2942.433,3063.073,3176.406,3300.286,,,,,,,
GBR.1.0.0.0.UWCD,GBR,1,0,0,0,UWCD,United Kingdom,01 Compensation of employees,Compensation of employees: total economy ,Mrd GBP,15.107,16.337,17.232,18.124,19.648,21.223,22.75,23.701,25.36,27.124,30.444,33.394,37.724,43.727,52.271,68.366,77.799,86.248,98.414,115.38,137.191,148.953,158.023,169.254,180.886,195.369,210.6,227.216,253.294,282.748,312.172,332.596,344.018,354.714,367.331,384.013,402.315,435.864,457.754,494.84,531.545,565.818,579.634,610.848,652.853,690.874,731.202,780.149,795.756,787.058,806.726,824.206,839.768,872.922,894.857,924.521,961.615,999.375,1041.955,1087.539,1092.968,1154.623,1243.584,1343.825,1406.985,1456.229,1494.091,,,,,,,
MNE.1.0.0.0.UWCD,MNE,1,0,0,0,UWCD,Montenegro,01 Compensation of employees,Compensation of employees: total economy ,Mrd EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82991,0.94288,1.17015,1.22988,1.31066,1.37016,1.3561,1.17551,1.32579,1.39457,1.54697,1.70086,1.86389,1.97127,1.87926,2.01079,2.37712,2.90053,NA,NA,NA,,,,,,,
