SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,,,,,,,
GRC.1.0.0.0.UIGT,GRC,1,0,0,0,UIGT,Greece,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd EURO-GRD,0.08889,0.10048,0.11564,0.11399,0.1407,0.16851,0.19607,0.20252,0.25095,0.30304,0.331,0.384,0.51099,0.67432,0.59472,0.71252,0.90642,1.20717,1.64024,2.17355,2.25893,2.46705,2.80864,3.59095,3.61213,4.73423,5.88199,6.26754,7.60016,9.45787,11.69721,14.1046,15.39328,16.48738,17.20765,19.24097,22.25524,24.00656,29.68257,32.66371,35.31661,37.74166,37.93927,43.31162,47.31116,41.59753,51.55299,58.5379,55.57926,47.8919,37.60805,28.21302,22.82755,20.54763,19.77953,19.57242,19.83209,21.37283,20.46565,20.31524,20.60714,25.45569,31.0425,34.15213,37.07941,40.89314,44.6533,,,,,,,
ESP.1.0.0.0.UIGT,ESP,1,0,0,0,UIGT,Spain,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd EURO-ESP,0.9539,1.139,1.3447,1.6057,1.9372,2.3653,2.765,3.1466,3.6123,4.1866,4.6346,4.7829,5.8782,7.5064,9.7283,10.7887,12.2452,14.9146,17.286,19.2567,22.8191,25.463,28.9896,32.1078,33.2052,37.8877,44.5284,52.7061,63.4712,75.2048,84.5878,90.1111,89.3415,84.9741,89.7321,100.782,106.082,114.893,129.353,147.267,168.191,181.553,196.263,217.719,239.314,269.419,301.95,321.924,309.886,248.528,235.617,215.309,193.835,180.498,187.322,198.93,204.287,221.207,238.502,254.566,232.798,249.56,280.382,295.318,311.1603,329.1163,348.1583,,,,,,,
FRA.1.0.0.0.UIGT,FRA,1,0,0,0,UIGT,France,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd EURO-FRF,10.6376,12.2192,13.5704,15.7516,18.121,19.8605,21.7872,23.9302,25.8167,29.3884,32.4701,36.5186,40.9475,47.4158,56.5623,60.3493,68.5581,74.3975,82.9786,94.4219,110.8901,122.4279,136.8085,142.8477,150.2323,159.5541,171.8352,185.898,207.79,229.0584,244.0901,250.7222,245.9143,232.2541,236.176,239.6883,242.6775,244.5499,260.4392,281.467,307.6916,319.1772,320.9745,332.5571,353.4227,374.5279,404.2377,437.6831,456.3669,415.2285,428.8002,447.4701,452.2378,450.9896,451.3877,452.6053,466.9247,490.8879,515.2448,545.2058,520.1338,588.9834,628.0218,651.7919,647.5099,658.1102,680.486,,,,,,,
HRV.1.0.0.0.UIGT,HRV,1,0,0,0,UIGT,Croatia,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd EURO-HRK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2434,3.1477,4.21955,4.51365,4.68497,4.77181,5.25672,6.26137,7.96513,8.55428,9.11156,10.38587,11.46403,12.96829,11.07341,9.26191,8.95497,8.60308,8.66108,8.4319,8.77446,9.30309,9.68407,10.43131,12.03022,11.34327,12.22059,14.60779,17.52785,19.69657,21.05632,22.16515,,,,,,,
ITA.1.0.0.0.UIGT,ITA,1,0,0,0,UIGT,Italy,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd EURO-ITL,3.4124,3.9241,4.4902,4.9581,5.4181,5.5002,5.7179,6.399,7.1805,8.3459,9.6861,10.3883,11.1544,14.2653,18.8722,20.8127,24.863,30.0389,34.5276,42.4841,55.8751,67.487,75.4004,83.6496,94.5994,104.3613,112.2579,122.7144,138.889,152.0306,168.5136,180.6813,185.1119,172.4829,178.4594,196.8176,206.071,215.1086,227.8398,239.8848,264.2064,277.322,295.6677,297.8486,311.2884,324.9007,341.9884,356.6876,354.4194,321.8265,327.4504,329.9617,301.7987,280.671,275.4762,284.1031,294.8288,306.6725,319.4998,327.0625,303.9725,382.6984,436.3465,478.9606,486.9118,493.4323,511.504,,,,,,,
CYP.1.0.0.0.UIGT,CYP,1,0,0,0,UIGT,Cyprus,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd EURO-CYP,0.040476,0.045253,0.062097,0.066622,0.044498,0.062599,0.072404,0.078689,0.094025,0.115645,0.133998,0.147071,0.168943,0.237073,0.201123,0.126959,0.176736,0.313248,0.428391,0.55183,0.653648,0.693621,0.766025,0.794434,1.037038,1.013155,0.965388,1.050614,1.233887,1.562219,1.580069,1.634623,2.000918,1.8634,1.889295,1.93505,1.92053,2.05604,1.78311,2.07648,2.12786,2.1718,2.48796,2.60582,2.86076,3.19075,4.01241,4.47391,5.16742,4.3774,4.35796,3.76977,3.01433,2.54,2.32597,2.30277,3.42907,4.22392,4.05202,4.3722,4.65783,4.93494,5.85177,6.65927,7.147639,7.403065,7.536438,,,,,,,
LVA.1.0.0.0.UIGT,LVA,1,0,0,0,UIGT,Latvia,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd EURO-LVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02258,0.0139,0.17662,0.31736,0.4779,0.55799,0.82417,0.92198,1.40741,1.39654,1.68776,1.98819,1.97702,2.32012,3.12901,4.19673,5.75553,8.19796,7.80377,4.23554,3.45884,4.53557,5.70061,5.48134,5.38864,5.29677,4.94125,5.60059,6.4482,6.71882,6.73025,7.40233,8.30934,9.71753,9.33918,9.70272,10.17435,,,,,,,
LTU.1.0.0.0.UIGT,LTU,1,0,0,0,UIGT,Lithuania,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd EURO-LTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01072,0.02696,0.22686,0.77526,1.13094,1.58123,1.99884,2.62273,3.11013,2.79032,2.55669,2.91204,3.1459,3.59028,4.176,4.91138,6.2429,8.29867,8.51332,4.81052,4.7263,5.84014,5.84297,6.51121,6.95708,7.33735,7.7327,8.51298,9.50748,10.43887,10.77357,12.74495,15.16388,17.47645,17.53237,18.87185,20.13777,,,,,,,
LUX.1.0.0.0.UIGT,LUX,1,0,0,0,UIGT,Luxembourg,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd EURO-LUF,0.16026,0.18578,0.20939,0.25916,0.3318,0.28849,0.28791,0.26083,0.26309,0.30702,0.37294,0.46676,0.51568,0.61531,0.67524,0.70645,0.72982,0.75475,0.79245,0.87432,1.05807,1.05763,1.16487,1.0892,1.13985,1.06483,1.48551,1.78194,1.9934,2.22527,2.43499,2.90075,2.59471,3.17748,3.2247,3.22358,3.18173,3.57862,3.83787,4.75878,4.74088,5.22472,5.32803,5.52058,5.98835,5.8587,6.225,7.12096,8.05956,7.03665,7.13387,8.51598,8.92258,9.06003,9.91894,9.37174,9.71547,10.36063,9.74168,11.28771,10.77139,13.15677,13.57904,14.37982,14.03262,14.73189,15.45448,,,,,,,
HUN.1.0.0.0.UIGT,HUN,1,0,0,0,UIGT,Hungary,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd HUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.74,131.91,139.03,157.21,181.83,181.83,189.97,223.28,242.14,249.37,234.58,233.45,241.58,248.47,254.57,262.14,296.13,342.77,351.02,420.7,454.47,590.57,660.36,756.64,992.09,1270.94,1629.22,2053.81,2521.84,2918.82,3397.95,3826.95,4308.68,4519.5,5074.96,5385.27,5719.28,6098.94,6361.25,6004.21,5516.11,5575.59,5552.77,6329.36,7254.85,7799.4,7121.76,8778.8,10835.07,13003.55,12940.24,15144.12,18472.57,19512.06,19502.65,20921.39,22499.91,,,,,,,
MLT.1.0.0.0.UIGT,MLT,1,0,0,0,UIGT,Malta,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd EURO-MTL,0.022012,0.021581,0.021149,0.024386,0.024386,0.025465,0.028271,0.033666,0.042946,0.055031,0.059994,0.055031,0.048557,0.048125,0.067332,0.080928,0.116752,0.129484,0.130132,0.168761,0.187968,0.227892,0.259184,0.284002,0.272996,0.271701,0.263932,0.331264,0.359103,0.40658,0.501967,0.516059,0.519792,0.597328,0.659025,0.78805,0.83682,0.81725,0.90351,0.8696,0.97729,0.91206,0.78505,1.04057,1.03621,1.15895,1.10004,1.26986,1.26076,1.24055,1.42882,1.26514,1.47919,1.40602,1.50692,2.41873,2.31583,2.34392,2.61417,2.93005,3.01522,3.82222,4.4219,3.84963,4.147622,4.438288,4.6855,,,,,,,
NLD.1.0.0.0.UIGT,NLD,1,0,0,0,UIGT,Netherlands,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd EURO-NLG,5.8991,6.406,6.7996,7.168,9.0481,9.9633,11.3213,12.4711,14.0978,14.6,17.6197,20.1059,20.8437,22.7171,23.8939,25.8205,28.1079,32.0697,34.7787,35.9816,39.7467,38.4765,38.558,39.6924,42.911,46.0177,48.6854,49.7959,55.3584,57.6881,60.1211,61.8586,63.8645,63.3527,64.8164,69.001,74.334,80.036,86.1,96.071,101.869,106.692,105.682,105.638,107.266,112.352,122.832,143.885,142.837,132.856,125.004,130.753,122.368,121.128,118.012,152.468,138.952,148.357,157.069,173.484,173.694,184.425,203.422,214.544,221.8424,229.8033,237.6341,,,,,,,
AUT.1.0.0.0.UIGT,AUT,1,0,0,0,UIGT,Austria,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd EURO-ATS,3.345,3.8953,4.078,4.435,4.9294,5.5448,6.1503,6.2548,6.4876,6.9063,7.9947,9.617,11.9213,12.7489,14.456,14.3901,15.5246,17.6987,17.4158,19.3021,21.2968,22.6191,21.9289,22.5421,23.173,25.1193,26.2241,27.881,30.1421,32.5725,35.2815,39.4275,41.0052,41.5233,44.6934,45.178,47.1632,47.9607,49.9568,50.927,54.6014,54.6852,53.1727,55.7776,57.1726,58.6336,60.7145,65.3013,68.6825,64.8803,64.2829,69.9766,72.666,74.8766,75.8178,78.3233,82.948,87.5849,93.178,99.2437,95.5901,105.1157,114.1262,117.8393,116.6438,119.6962,124.0429,,,,,,,
POL.1.0.0.0.UIGT,POL,1,0,0,0,UIGT,Poland,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd PLN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0661,0.0547,0.1189,0.1483,0.1895,0.2352,0.3016,0.4065,0.7088,2.0586,12.5118,16.7815,20.5281,26.3279,42.9625,61.068,84.884,116.635,146.224,164.726,178.993,161.504,151.083,155.133,174.341,189.869,222.053,269.914,299.619,297.676,282.713,319.013,315.1,307.917,341.777,366.275,342.348,348.928,402.796,443.016,434.716,450.54,509.661,603.561,637.8185,702.33,764.6983,,,,,,,
PRT.1.0.0.0.UIGT,PRT,1,0,0,0,UIGT,Portugal,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd EURO-PTE,0.10354,0.12588,0.13198,0.12662,0.14197,0.16307,0.20131,0.21867,0.23043,0.26394,0.2921,0.37458,0.47117,0.57635,0.75859,0.72613,0.80855,1.24134,1.43544,2.05359,2.40276,3.29332,3.9255,4.75156,5.13198,5.91447,6.98533,9.25839,11.81936,13.58043,15.65607,17.52999,19.59172,18.4915,19.25347,20.72721,22.47812,26.60335,30.45317,32.99991,35.95996,37.17736,36.86041,34.70637,35.66277,36.66781,37.46323,39.50065,40.92899,37.19108,37.13764,32.59082,26.76086,25.31277,26.1698,28.08227,29.31159,33.40403,36.5486,39.53655,39.19394,44.38767,50.18988,53.78176,55.25264,58.40815,61.95679,,,,,,,
ROM.1.0.0.0.UIGT,ROM,1,0,0,0,UIGT,Romania,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd RON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0222,0.0219,0.0226,0.0241,0.0256,0.0257,0.026,0.0256,0.0251,0.0249,0.0177,0.0331,0.1208,0.3742,1.0541,1.6105,2.6081,5.5681,6.9617,9.9493,15.4628,24.6988,32.6831,43.6423,54.554,67.0194,91.2302,150.4502,201.2873,138.0607,138.7397,157.1925,167.7797,154.1511,164.6353,177.5827,173.2745,194.8311,202.151,246.5045,249.5498,290.6094,347.8658,432.8863,478.619,535.1994,599.5208,,,,,,,
SVN.1.0.0.0.UIGT,SVN,1,0,0,0,UIGT,Slovenia,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd EURO-SIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1842,0.35933,0.94607,1.34838,1.85945,2.44229,2.89924,3.48341,4.01195,4.76934,5.16864,5.57266,5.78654,6.41129,7.18762,7.74216,8.73162,10.04898,11.16645,8.74854,7.65055,7.38765,6.88763,7.14833,7.24419,7.28214,7.11433,7.88304,8.87894,9.51494,8.89152,10.5456,12.47532,13.64419,13.89771,14.77271,15.76374,,,,,,,
SVK.1.0.0.0.UIGT,SVK,1,0,0,0,UIGT,Slovakia,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd EURO-SKK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1987,3.32753,4.02322,4.54127,4.85212,5.30962,7.45888,8.77685,10.04581,8.99784,8.51144,10.20619,10.6066,10.43076,11.37115,13.62372,14.86245,16.57216,17.57116,13.89992,15.01662,17.14918,15.51999,15.81757,16.21293,19.54772,17.67933,18.07407,19.26916,20.4991,18.65752,19.96891,21.56242,27.4669,27.82512,30.58526,32.29039,,,,,,,
FIN.1.0.0.0.UIGT,FIN,1,0,0,0,UIGT,Finland,"01 Gross fixed capital formation, total economy and sectors",Gross fixed capital formation at current prices: total economy ,Mrd EURO-FIM,0.83637,0.93551,0.98764,0.99529,1.10592,1.2787,1.37766,1.43289,1.51089,1.78026,2.18888,2.51861,2.9831,3.74927,4.8999,5.99,6.095,6.554,6.489,7.343,9.195,10.325,11.735,13.272,14.072,15.524,16.384,18.228,21.616,26.246,26.996,22.485,18.844,16.413,16.927,18.999,20.93,23.67,26.757,28.485,31.46,33.084,32.076,33.056,35.336,37.743,39.358,45.263,47.583,41.72,42.937,45.28,46.718,45.444,44.705,45.023,49.728,53.231,57.033,58.248,58.284,60.722,66.349,63.293,61.16009,64.91611,68.4924,,,,,,,
