SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,,,,,,,
DNK.1.0.0.0.UUNF,DNK,1,0,0,0,UUNF,Denmark,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd DKK,42.422,48.471,54.901,57.663,66.886,74.326,82.818,92.331,101.694,116.005,129.755,142.871,160.662,185.939,210.588,234.155,277.949,306.194,339.571,376.259,402.211,432.523,494.114,538.166,589.671,647.122,702.841,734.146,749.07,785.281,804.634,834.696,857.405,864.607,929.449,974.475,1020.857,1080.271,1136.136,1167.205,1225.87,1267.68,1305.395,1338.554,1409.681,1489.103,1602.211,1665.047,1727.055,1668.422,1692.845,1719.24,1775.051,1804.422,1836.298,1883.241,1960.068,2031.88,2110.677,2152.925,2181.91,2379.731,2519.037,2568.97,2648.741,2767.085,2876.76,,,,,,,
DEU.1.0.0.0.UUNF,DEU,1,0,0,0,UUNF,Germany,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-DEM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1577.571,1707.77,1753.82,1826.215,1873.914,1905.644,1930.691,1971.251,2046.8,2103.109,2134.434,2127.458,2152.659,2174.86,2211.185,2289.944,2352.521,2415.584,2395.754,2472.719,2578.988,2644.041,2694.899,2778.664,2865.867,2973.67,3082.856,3203.902,3330.837,3254.29,3440.229,3803.161,4010.659,4127.112,4265.532,4428.047,,,,,,,
D_W.1.0.0.0.UUNF,D_W,1,0,0,0,UUNF,West Germany,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-DEM,151.16,167.922,185.334,197.702,215.368,236.45,250.997,252.149,265.897,297.655,342.31,387.31,423.9,466.34,498.01,534.48,574.93,615.73,656.91,720.85,785.08,822.62,843.08,880.94,916.4,946.67,980.35,1014.8,1064.68,1135.05,1229.71,1329.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
EST.1.0.0.0.UUNF,EST,1,0,0,0,UUNF,Estonia,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-EEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56014,2.26523,3.06159,3.9592,4.89239,5.5807,5.62382,6.21169,7.04103,8.15092,9.26064,10.22151,11.80814,14.49015,17.17263,17.09732,13.64562,13.74309,15.92055,17.67415,18.78282,19.38399,20.07548,21.23657,23.21952,25.4893,27.49636,28.58503,31.09707,35.45052,38.97875,40.39148,42.23279,44.62385,,,,,,,
IRL.1.0.0.0.UUNF,IRL,1,0,0,0,UUNF,Ireland,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-IEP,0.9747,1.0527,1.1538,1.2554,1.4304,1.5278,1.5859,1.7049,1.9565,2.2876,2.57,2.9578,3.4726,4.2438,4.9155,5.969,7.4137,8.9635,10.8724,13.4083,15.9419,19.4541,21.0704,22.4523,24.15,25.7451,27.2762,28.3269,30.008,33.2474,35.484,36.7445,39.0089,40.7259,44.1258,48.0224,53.6177,60.6286,69.688,80.3919,92.6673,103.6647,114.1846,124.3687,135.7608,152.4598,168.3345,178.829,172.0683,149.9899,140.151,140.6339,145.8998,145.0834,156.2841,185.9657,219.7497,231.7081,233.8317,341.9943,300.7274,257.4435,293.8723,324.1977,312.919,350.4924,366.1004,,,,,,,
GRC.1.0.0.0.UUNF,GRC,1,0,0,0,UUNF,Greece,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-GRD,0.4189,0.4576,0.4948,0.5277,0.6035,0.6857,0.7679,0.833,0.9282,1.0447,1.167,1.2906,1.5047,1.8894,2.1562,2.6353,3.2395,4.0625,5.1013,6.425,7.5177,9.0318,11.0081,13.5813,15.8278,19.5657,23.5233,27.3988,32.9655,40.2125,49.4088,60.0878,69.4402,78.1627,86.7699,98.7549,109.2634,119.1493,133.552,143.4559,151.0222,163.6466,173.9756,189.5682,204.9094,209.4971,229.988,251.9576,262.5382,258.7811,237.1605,214.609,194.2303,181.184,176.953,175.4536,174.7958,180.0124,181.2554,185.8114,177.8462,191.5892,217.3949,232.3446,244.3064,256.4651,268.1772,,,,,,,
ESP.1.0.0.0.UUNF,ESP,1,0,0,0,UUNF,Spain,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-ESP,4.483,5.12,5.905,7.092,8.019,9.512,11.007,12.483,13.985,15.703,17.469,19.347,22.843,27.863,35.001,40.739,49.372,61.752,74.069,86.632,101.916,115.798,132.681,149.883,163.343,182.493,208.029,236.762,265.995,304.476,339.508,371.826,398.781,406.898,428.657,462.449,487.047,515.417,554.335,601.853,662.101,712.723,760.58,817.131,887.8,969.352,1057.015,1133.547,1158.154,1080.245,1082.672,1059.803,1015.977,988.153,1006.143,1042.651,1068.674,1119.797,1166.543,1208.718,1111.975,1202.56,1330.69,1420.089,1496.016,1565.954,1633.293,,,,,,,
FRA.1.0.0.0.UUNF,FRA,1,0,0,0,UUNF,France,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-FRF,43.673,48.322,54.159,61.548,68.229,73.45,79.695,86.72,94.969,108.574,120.16,134.855,150.58,172.379,204.046,231.581,267.393,298.573,337.923,386.311,447.025,513.033,589.765,644.925,697.087,750.075,801.262,851.753,914.735,982.011,1039.518,1079.569,1112.43,1126.484,1153.696,1184.819,1223.354,1245.961,1294.266,1349.114,1433.637,1489.947,1535.83,1592.678,1664.67,1741.602,1831.736,1927.259,1994.927,1958.47,2017.61,2077.145,2104.449,2128.532,2150.235,2178.53,2224.448,2291.938,2360.783,2433.202,2349.718,2539.407,2715.026,2877.188,2953.72,3014.585,3108.648,,,,,,,
HRV.1.0.0.0.UUNF,HRV,1,0,0,0,UUNF,Croatia,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-HRK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7024,18.2047,21.5405,23.16007,23.77823,25.16671,27.06523,30.48825,33.86311,36.30041,39.00007,42.11502,46.15619,50.48688,47.32273,45.42134,46.31904,46.0415,46.18143,45.37182,45.69381,46.88436,48.76157,51.35512,55.09971,53.68244,59.45322,68.80164,78.83555,87.63076,93.39323,97.96246,,,,,,,
ITA.1.0.0.0.UUNF,ITA,1,0,0,0,UUNF,Italy,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-ITL,12.635,14.143,16.021,18.48,20.401,21.986,23.899,26.473,28.504,31.751,36.221,39.996,43.975,53.443,67.475,77.998,95.314,115.681,134.495,165.468,212.498,258.522,301.772,346.304,394.774,442.018,485.016,533.786,595.771,656.967,726.216,794.634,839.188,842.41,885.979,947.331,998.651,1050.501,1103.641,1152.698,1232.975,1290.663,1342.049,1388.89,1444.685,1502.759,1565.812,1617.05,1647.861,1603.128,1638.436,1666.937,1623.537,1588.592,1586.349,1612.499,1643.759,1687.156,1723.689,1741.998,1616.42,1782.223,1975.334,2096.788,2126.351,2185.432,2250.616,,,,,,,
CYP.1.0.0.0.UUNF,CYP,1,0,0,0,UUNF,Cyprus,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-CYP,0.20061,0.2114,0.24012,0.25881,0.23145,0.25072,0.29581,0.33243,0.37116,0.42763,0.47484,0.53632,0.60839,0.7111,0.70378,0.58603,0.72748,0.97165,1.1819,1.40621,1.68006,1.88317,2.18573,2.41602,2.79952,3.00109,3.07008,3.41754,3.91878,4.48131,5.01782,5.584,6.40803,6.22072,6.68824,7.64235,8.00339,8.53397,8.89278,9.62262,10.30084,11.04236,11.81725,12.7513,13.70469,14.80009,16.59179,18.60331,21.15779,19.84344,20.81155,20.68107,19.77445,18.01284,17.31803,17.36135,18.83023,20.46533,21.42298,22.97454,22.71845,24.30699,28.14059,31.17814,33.12005,34.51803,35.77595,,,,,,,
LVA.1.0.0.0.UUNF,LVA,1,0,0,0,UUNF,Latvia,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-LVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10555,0.13874,0.97705,1.96988,2.96636,4.05057,4.90242,5.53829,6.45976,6.73363,7.26088,8.00951,8.63542,9.82675,11.80387,14.48528,18.78637,24.64015,25.62674,18.80505,17.84721,19.7064,21.93169,22.87657,23.21813,23.58915,23.98068,25.82164,28.01942,29.44977,29.06037,32.40651,37.43312,40.87599,41.77796,43.26652,45.13931,,,,,,,
LTU.1.0.0.0.UUNF,LTU,1,0,0,0,UUNF,Lithuania,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-LTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04182,0.11178,1.06469,3.89869,5.63361,8.47087,10.63629,12.71528,14.51605,14.1263,14.20289,15.13986,16.01195,17.52215,19.48265,22.29062,26.25933,31.71609,35.75536,28.7563,28.01108,30.79882,32.14159,33.75636,35.27295,36.7027,38.39482,41.15976,44.30641,47.44568,48.17414,54.52457,65.09212,72.20271,75.48233,80.81543,85.43747,,,,,,,
LUX.1.0.0.0.UUNF,LUX,1,0,0,0,UUNF,Luxembourg,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-LUF,0.68499,0.73727,0.79881,0.90833,1.05057,1.05599,1.09894,1.09377,1.15587,1.26291,1.43431,1.64851,1.82391,2.08165,2.38345,2.70001,2.97687,3.19444,3.39532,3.71692,4.22388,4.55354,5.00552,5.23193,5.61456,5.85987,6.47629,7.09099,7.71079,8.45368,9.1777,10.28545,10.28798,11.39413,11.95349,12.38835,12.80686,13.69453,14.50801,16.33973,17.28284,18.63376,19.71889,20.72514,21.90206,22.48856,23.78928,25.49709,27.52194,27.14764,28.40688,30.88489,32.46995,33.42144,35.17761,35.63216,36.8686,39.10141,40.02864,43.02298,42.18539,47.78597,50.95693,54.99367,56.90817,59.98889,62.84848,,,,,,,
HUN.1.0.0.0.UUNF,HUN,1,0,0,0,UUNF,Hungary,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd HUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.03,382.78,404.85,442.9,493.24,522.67,555.67,619.58,674.65,728.67,759.99,802.45,854.69,906.08,968.2,1036.31,1128.48,1269.95,1416.57,1660.4,2003.98,2663.71,3218.43,3995.16,4789.73,5752.5,6946.08,8477.96,10128.7,11713.28,13470.04,15380.07,17631.44,19690.15,21310.13,22720.35,24028.03,25411.88,26759.81,26014.75,25851.65,26470.04,26870.25,28114,30188.78,31786.42,32437.26,36419.17,40807.27,46128.42,47334.7,53444.93,64933.62,72090.69,76317.03,81749.84,87281.38,,,,,,,
MLT.1.0.0.0.UUNF,MLT,1,0,0,0,UUNF,Malta,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-MTL,0.13006,0.13376,0.13327,0.13672,0.14141,0.14832,0.15967,0.17941,0.21051,0.25469,0.29615,0.29639,0.30281,0.33366,0.40745,0.46075,0.557,0.67151,0.7226,0.8339,0.99702,1.13621,1.26109,1.28478,1.29391,1.34105,1.37017,1.48789,1.62683,1.81019,2.03008,2.17344,2.31129,2.53488,2.77189,3.21023,3.49005,3.57526,3.8206,3.9652,4.34506,4.46909,4.38393,4.881,5.06042,5.39023,5.57488,5.92716,6.28582,6.28675,6.7208,6.8661,7.33876,7.50259,7.90807,9.19307,9.38708,9.94498,11.06022,12.13323,11.91003,13.73947,15.61241,16.72902,18.15851,19.32058,20.54135,,,,,,,
NLD.1.0.0.0.UUNF,NLD,1,0,0,0,UUNF,Netherlands,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-NLG,21.44,23.208,25.214,27.784,32.54,36.207,39.987,43.82,48.262,53.784,61.615,69.78,76.339,86.185,96.556,109.073,123.582,137.473,149.924,159.743,171.9,175.859,181.615,188.041,194.2,203.99,210.315,215.764,224.791,234.022,245.864,259.644,271.042,277.562,288.615,303.689,318.925,339.572,363.715,393.384,419.86,445.359,465.631,478.399,487.505,503.369,533.86,574.531,590.506,582.354,584.571,599.77,594.053,597.333,601.498,643.094,638.538,666.99,700.018,740.022,732.14,791.223,882.767,949.816,994.246,1038.375,1079.651,,,,,,,
AUT.1.0.0.0.UUNF,AUT,1,0,0,0,UUNF,Austria,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-ATS,12.411,13.7685,14.7425,16.0445,17.4293,19.2273,20.862,22.257,23.6254,25.3164,27.9376,31.9359,37.0862,41.2914,47.1571,51.2553,56.7579,63.6836,65.3328,71.4906,77.86,84.0978,88.6768,94.8823,98.1103,104.2702,108.9475,113.5584,119.0224,126.7744,136.119,146.9635,156.2834,161.8847,170.6676,175.8656,183.202,187.1871,193.8369,199.4641,209.4378,214.7766,215.7312,224.1695,232.0663,242.8643,252.9985,264.5145,275.8623,276.4326,281.6342,295.1672,304.3772,310.7746,316.5623,325.8009,338.3503,351.6509,365.534,379.2576,365.2341,395.4231,434.4389,461.885,475.0281,490.5848,506.1192,,,,,,,
POL.1.0.0.0.UUNF,POL,1,0,0,0,UUNF,Poland,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd PLN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263,0.292,0.524,0.674,0.832,0.998,1.239,1.608,2.7,9.05,55.195,91.933,128.819,173.129,246.009,331.194,429.789,536.566,631.172,709.226,793.59,814.274,843.674,867.646,946.41,995.958,1085.353,1202.243,1338.161,1400.978,1458.851,1569.258,1612.604,1614.117,1688.811,1762,1778.498,1891.937,2046.418,2193.447,2219.939,2446.35,2874.271,3213.237,3482.998,3785.364,4026.504,,,,,,,
PRT.1.0.0.0.UUNF,PRT,1,0,0,0,UUNF,Portugal,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-PTE,0.5081,0.5542,0.5933,0.6077,0.659,0.7606,0.836,0.9352,1.0111,1.0676,1.2106,1.4057,1.6364,1.9829,2.5622,2.8292,3.3154,4.3408,5.2728,6.9226,8.8162,11.2289,13.4922,16.8007,20.32,24.1078,28.8751,34.9266,43.109,50.2582,59.5593,70.6576,79.1046,81.9961,87.5167,93.8923,100.5112,109.9748,120.4834,130.2644,141.6028,148.5941,154.1216,156.3661,163.6217,172.0997,178.6293,187.7102,194.911,188.1592,192.5993,183.3836,169.5813,169.0542,172.5231,177.5547,183.6047,192.6973,202.3011,212.6223,205.2028,221.5703,247.8616,263.8348,276.6396,289.9027,303.5685,,,,,,,
ROM.1.0.0.0.UUNF,ROM,1,0,0,0,UUNF,Romania,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd RON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064,0.066,0.072,0.073,0.078,0.078,0.079,0.081,0.082,0.085,0.09,0.21,0.613,1.989,5.131,7.83,12.262,27.374,40.056,59.012,84.75,124.435,159.847,205.925,262.348,317.62,381.462,502.695,631.914,558.669,568.302,615.168,655.156,632.016,667.625,714.318,755.386,863.36,975.769,1099.312,1107.379,1236.906,1458.489,1700.677,1911.18,2062.683,2232.507,,,,,,,
SVN.1.0.0.0.UUNF,SVN,1,0,0,0,UUNF,Slovenia,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-SIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78402,1.47109,4.27089,6.29705,8.01402,10.57797,12.14388,13.83984,15.40143,17.66356,19.15084,21.10102,22.84448,25.05837,27.0433,28.53868,30.47302,33.81868,37.19713,35.55359,35.18065,35.67223,34.80975,34.34747,34.60909,35.15995,36.13082,38.01407,40.66418,43.46314,41.98987,48.14377,54.49405,59.2863,62.36942,66.47418,70.39498,,,,,,,
SVK.1.0.0.0.UUNF,SVK,1,0,0,0,UUNF,Slovakia,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-SKK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5323,18.1661,20.6395,24.9272,27.1709,30.3814,30.3838,32.0815,36.265,38.7574,40.903,45.3803,50.2593,56.0904,61.3194,67.4548,64.5799,66.952,69.7099,69.8398,70.3306,72.1773,77.6281,77.7485,81.9506,86.6853,92.3292,92.8979,99.1725,112.6713,124.7091,130.7027,139.2133,145.6212,,,,,,,
FIN.1.0.0.0.UUNF,FIN,1,0,0,0,UUNF,Finland,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd EURO-FIM,2.8379,3.1527,3.4504,3.7279,4.217,4.7111,5.0642,5.4876,6.0142,6.8241,7.7153,8.5956,10.1253,12.2428,15.3566,18.682,20.7893,22.8995,24.5097,27.814,32.6166,37.0254,42.2201,47.3509,51.8807,57.3245,61.5763,67.292,75.6327,86.0922,91.505,89.4731,85.2112,82.5524,84.9413,90.791,96.166,102.788,110.677,116.183,123.6,130.661,134.308,140.384,147.345,154.73,162.319,174.97,185.279,180.223,185.751,196.008,203.002,205.491,207.375,210.565,217.471,222.748,231.356,236.73,234.775,247.687,265.358,275.05,277.1578,287.9173,298.6517,,,,,,,
SWE.1.0.0.0.UUNF,SWE,1,0,0,0,UUNF,Sweden,01 Domestic demand excluding change in inventories,Domestic demand excluding stocks at current prices ,Mrd SEK,78.949,85.875,93.987,102.416,112.264,124.321,136.85,148.986,158.06,170.238,187.599,203.399,224.403,247.672,281.536,325.539,377.713,423.14,464.349,520.78,591.72,648.141,713.515,784.658,864.764,951.252,1030.654,1127.79,1234.338,1379.85,1527.665,1640.827,1628.483,1613.935,1686.249,1773.297,1841.995,1910.019,2014.303,2140.143,2276.177,2370.739,2468.721,2553.122,2641.843,2743.85,2906.688,3097.907,3216.041,3212.705,3372.655,3509.701,3571.658,3661.741,3834.283,4070.542,4269.166,4473.969,4678.61,4802.11,4816.251,5217.502,5672.727,5961.632,6087.253,6280.407,6524.914,,,,,,,
